"Table for Pakuranga Time Range: 01/07/2017 00:00 to 01/08/2017 00:00"
"Source",,,"AC Pakuranga WDR_RAW 10min average","AC Pakuranga WDR_RAW 1h average",,"AC Pakuranga WSP_RAW 10min average","AC Pakuranga WSP_RAW 1h average"
"Date","Time","AC Pakuranga WDR_RAW 10min average [°]","AC Pakuranga WDR_RAW 1h average [°]","AC Pakuranga WDR_RAW 24h average [°]","AC Pakuranga WSP_RAW 10min average [m/s]","AC Pakuranga WSP_RAW 1h average [m/s]","AC Pakuranga WSP_RAW 24h average [m/s]"
14/07/2017,07:30,227,,,0.8,,
14/07/2017,07:40,226,,,1.0,,
14/07/2017,07:50,231,,,1.0,,
14/07/2017,08:00,226,221,,1.3,1.0,
14/07/2017,08:10,226,,,1.6,,
14/07/2017,08:20,221,,,1.7,,
14/07/2017,08:30,220,,,2.0,,
14/07/2017,08:40,219,,,2.0,,
14/07/2017,08:50,216,,,1.8,,
14/07/2017,09:00,216,220,,1.4,1.8,
14/07/2017,09:10,216,,,1.8,,
14/07/2017,09:20,210,,,2.0,,
14/07/2017,09:30,211,,,2.8,,
14/07/2017,09:40,206,,,2.6,,
14/07/2017,09:50,214,,,3.2,,
14/07/2017,10:00,207,211,,3.3,2.6,
14/07/2017,10:10,210,,,3.9,,
14/07/2017,10:20,212,,,3.8,,
14/07/2017,10:30,211,,,3.5,,
14/07/2017,10:40,212,,,4.0,,
14/07/2017,10:50,211,,,3.7,,
14/07/2017,11:00,206,210,,3.8,3.8,
14/07/2017,11:10,198,,,4.4,,
14/07/2017,11:20,199,,,3.5,,
14/07/2017,11:30,208,,,3.7,,
14/07/2017,11:40,211,,,2.9,,
14/07/2017,11:50,217,,,3.9,,
14/07/2017,12:00,219,209,,4.3,3.8,
14/07/2017,12:10,219,,,4.1,,
14/07/2017,12:20,218,,,4.4,,
14/07/2017,12:30,219,,,5.0,,
14/07/2017,12:40,219,,,4.6,,
14/07/2017,12:50,220,,,5.1,,
14/07/2017,13:00,218,219,,5.2,4.7,
14/07/2017,13:10,217,,,5.3,,
14/07/2017,13:20,214,,,5.7,,
14/07/2017,13:30,218,,,5.2,,
14/07/2017,13:40,214,,,5.4,,
14/07/2017,13:50,214,,,5.8,,
14/07/2017,14:00,216,215,,5.5,5.5,
14/07/2017,14:10,211,,,5.9,,
14/07/2017,14:20,215,,,5.2,,
14/07/2017,14:30,219,,,6.0,,
14/07/2017,14:40,214,,,6.1,,
14/07/2017,14:50,214,,,5.3,,
14/07/2017,15:00,216,215,,5.5,5.6,
14/07/2017,15:10,215,,,5.1,,
14/07/2017,15:20,211,,,4.9,,
14/07/2017,15:30,215,,,4.7,,
14/07/2017,15:40,213,,,4.4,,
14/07/2017,15:50,213,,,4.4,,
14/07/2017,16:00,212,213,,4.0,4.6,
14/07/2017,16:10,217,,,4.0,,
14/07/2017,16:20,212,,,3.8,,
14/07/2017,16:30,212,,,4.0,,
14/07/2017,16:40,217,,,3.1,,
14/07/2017,16:50,206,,,3.1,,
14/07/2017,17:00,205,211,,3.1,3.5,
14/07/2017,17:10,207,,,2.7,,
14/07/2017,17:20,216,,,3.4,,
14/07/2017,17:30,213,,,2.7,,
14/07/2017,17:40,206,,,3.1,,
14/07/2017,17:50,210,,,2.7,,
14/07/2017,18:00,198,209,,2.4,2.8,
14/07/2017,18:10,194,,,2.7,,
14/07/2017,18:20,195,,,2.8,,
14/07/2017,18:30,193,,,2.5,,
14/07/2017,18:40,193,,,2.2,,
14/07/2017,18:50,217,,,2.4,,
14/07/2017,19:00,214,201,,2.2,2.5,
14/07/2017,19:10,216,,,2.8,,
14/07/2017,19:20,220,,,3.0,,
14/07/2017,19:30,218,,,2.9,,
14/07/2017,19:40,220,,,2.9,,
14/07/2017,19:50,220,,,2.8,,
14/07/2017,20:00,217,219,,3.1,2.9,
14/07/2017,20:10,218,,,3.1,,
14/07/2017,20:20,220,,,2.9,,
14/07/2017,20:30,219,,,2.7,,
14/07/2017,20:40,214,,,2.7,,
14/07/2017,20:50,213,,,2.9,,
14/07/2017,21:00,211,216,,2.6,2.8,
14/07/2017,21:10,214,,,2.3,,
14/07/2017,21:20,219,,,2.8,,
14/07/2017,21:30,222,,,2.9,,
14/07/2017,21:40,220,,,3.0,,
14/07/2017,21:50,219,,,3.1,,
14/07/2017,22:00,220,219,,3.4,2.9,
14/07/2017,22:10,216,,,3.0,,
14/07/2017,22:20,217,,,2.4,,
14/07/2017,22:30,211,,,2.3,,
14/07/2017,22:40,213,,,2.7,,
14/07/2017,22:50,209,,,2.6,,
14/07/2017,23:00,209,213,,2.6,2.6,
14/07/2017,23:10,208,,,2.3,,
14/07/2017,23:20,218,,,2.3,,
14/07/2017,23:30,218,,,2.7,,
14/07/2017,23:40,214,,,2.3,,
14/07/2017,23:50,212,,,2.3,,
14/07/2017,24:00,212,214,211,2.1,2.3,2.8
15/07/2017,00:10,207,,,1.3,,
15/07/2017,00:20,204,,,0.9,,
15/07/2017,00:30,221,,,1.0,,
15/07/2017,00:40,189,,,0.2,,
15/07/2017,00:50,332,,,0.3,,
15/07/2017,01:00,351,251,,0.2,0.7,
15/07/2017,01:10,18,,,0.3,,
15/07/2017,01:20,47,,,0.2,,
15/07/2017,01:30,38,,,0.2,,
15/07/2017,01:40,301,,,0.3,,
15/07/2017,01:50,98,,,0.2,,
15/07/2017,02:00,229,122,,0.1,0.2,
15/07/2017,02:10,24,,,0.1,,
15/07/2017,02:20,222,,,0.2,,
15/07/2017,02:30,125,,,0.2,,
15/07/2017,02:40,199,,,0.4,,
15/07/2017,02:50,207,,,0.5,,
15/07/2017,03:00,217,166,,0.2,0.2,
15/07/2017,03:10,204,,,0.4,,
15/07/2017,03:20,218,,,0.5,,
15/07/2017,03:30,229,,,0.9,,
15/07/2017,03:40,233,,,0.5,,
15/07/2017,03:50,222,,,0.8,,
15/07/2017,04:00,219,221,,0.5,0.6,
15/07/2017,04:10,246,,,0.3,,
15/07/2017,04:20,217,,,0.7,,
15/07/2017,04:30,193,,,0.6,,
15/07/2017,04:40,221,,,0.4,,
15/07/2017,04:50,219,,,0.8,,
15/07/2017,05:00,221,220,,1.3,0.7,
15/07/2017,05:10,210,,,0.8,,
15/07/2017,05:20,193,,,0.6,,
15/07/2017,05:30,181,,,0.7,,
15/07/2017,05:40,177,,,0.2,,
15/07/2017,05:50,184,,,0.4,,
15/07/2017,06:00,177,187,,0.3,0.5,
15/07/2017,06:10,207,,,0.2,,
15/07/2017,06:20,138,,,0.2,,
15/07/2017,06:30,24,,,0.0,,
15/07/2017,06:40,175,,,0.1,,
15/07/2017,06:50,205,,,0.2,,
15/07/2017,07:00,180,155,,0.3,0.2,
15/07/2017,07:10,184,,,0.3,,
15/07/2017,07:20,185,,,0.3,,
15/07/2017,07:30,186,,,0.1,,
15/07/2017,07:40,209,,,0.3,,
15/07/2017,07:50,290,,,0.1,,
15/07/2017,08:00,117,195,,0.1,0.2,
15/07/2017,08:10,332,,,0.1,,
15/07/2017,08:20,185,,,0.2,,
15/07/2017,08:30,126,,,0.1,,
15/07/2017,08:40,158,,,0.2,,
15/07/2017,08:50,190,,,0.4,,
15/07/2017,09:00,181,195,,0.4,0.2,
15/07/2017,09:10,159,,,0.4,,
15/07/2017,09:20,186,,,0.7,,
15/07/2017,09:30,192,,,0.8,,
15/07/2017,09:40,190,,,1.0,,
15/07/2017,09:50,188,,,0.9,,
15/07/2017,10:00,196,185,,0.9,0.8,
15/07/2017,10:10,193,,,1.1,,
15/07/2017,10:20,216,,,1.4,,
15/07/2017,10:30,217,,,1.6,,
15/07/2017,10:40,199,,,1.2,,
15/07/2017,10:50,211,,,1.9,,
15/07/2017,11:00,210,208,,1.8,1.5,
15/07/2017,11:10,199,,,1.8,,
15/07/2017,11:20,201,,,2.2,,
15/07/2017,11:30,213,,,1.8,,
15/07/2017,11:40,210,,,2.1,,
15/07/2017,11:50,202,,,2.4,,
15/07/2017,12:00,202,204,,2.1,2.0,
15/07/2017,12:10,224,,,3.0,,
15/07/2017,12:20,211,,,2.8,,
15/07/2017,12:30,224,,,2.6,,
15/07/2017,12:40,216,,,2.5,,
15/07/2017,12:50,217,,,2.8,,
15/07/2017,13:00,223,219,,3.3,2.8,
15/07/2017,13:10,220,,,2.5,,
15/07/2017,13:20,221,,,3.0,,
15/07/2017,13:30,220,,,2.8,,
15/07/2017,13:40,220,,,3.5,,
15/07/2017,13:50,218,,,3.5,,
15/07/2017,14:00,217,219,,3.0,3.1,
15/07/2017,14:10,219,,,3.3,,
15/07/2017,14:20,216,,,2.4,,
15/07/2017,14:30,206,,,2.5,,
15/07/2017,14:40,216,,,2.9,,
15/07/2017,14:50,209,,,2.5,,
15/07/2017,15:00,223,215,,2.6,2.7,
15/07/2017,15:10,224,,,3.0,,
15/07/2017,15:20,224,,,2.3,,
15/07/2017,15:30,218,,,2.1,,
15/07/2017,15:40,217,,,2.4,,
15/07/2017,15:50,219,,,2.4,,
15/07/2017,16:00,217,220,,2.8,2.5,
15/07/2017,16:10,218,,,2.5,,
15/07/2017,16:20,217,,,2.4,,
15/07/2017,16:30,214,,,2.2,,
15/07/2017,16:40,220,,,2.0,,
15/07/2017,16:50,217,,,1.7,,
15/07/2017,17:00,216,217,,1.4,2.0,
15/07/2017,17:10,208,,,1.1,,
15/07/2017,17:20,219,,,1.0,,
15/07/2017,17:30,219,,,0.8,,
15/07/2017,17:40,223,,,0.7,,
15/07/2017,17:50,231,,,0.5,,
15/07/2017,18:00,236,223,,0.4,0.7,
15/07/2017,18:10,231,,,0.3,,
15/07/2017,18:20,255,,,0.3,,
15/07/2017,18:30,223,,,0.3,,
15/07/2017,18:40,157,,,0.0,,
15/07/2017,18:50,308,,,0.2,,
15/07/2017,19:00,297,245,,0.3,0.2,
15/07/2017,19:10,19,,,0.1,,
15/07/2017,19:20,38,,,0.0,,
15/07/2017,19:30,159,,,0.2,,
15/07/2017,19:40,266,,,0.1,,
15/07/2017,19:50,23,,,0.2,,
15/07/2017,20:00,31,90,,0.2,0.1,
15/07/2017,20:10,199,,,0.2,,
15/07/2017,20:20,252,,,0.2,,
15/07/2017,20:30,343,,,0.2,,
15/07/2017,20:40,334,,,0.1,,
15/07/2017,20:50,54,,,0.1,,
15/07/2017,21:00,351,256,,0.1,0.1,
15/07/2017,21:10,252,,,0.1,,
15/07/2017,21:20,196,,,0.1,,
15/07/2017,21:30,212,,,0.5,,
15/07/2017,21:40,246,,,0.2,,
15/07/2017,21:50,16,,,0.3,,
15/07/2017,22:00,218,190,,0.0,0.2,
15/07/2017,22:10,342,,,0.1,,
15/07/2017,22:20,348,,,0.3,,
15/07/2017,22:30,297,,,0.1,,
15/07/2017,22:40,62,,,0.2,,
15/07/2017,22:50,6,,,0.2,,
15/07/2017,23:00,29,181,,0.3,0.2,
15/07/2017,23:10,29,,,0.2,,
15/07/2017,23:20,28,,,0.2,,
15/07/2017,23:30,345,,,0.2,,
15/07/2017,23:40,274,,,0.1,,
15/07/2017,23:50,16,,,0.1,,
15/07/2017,24:00,13,117,196,0.1,0.1,0.9
16/07/2017,00:10,32,,,0.1,,
16/07/2017,00:20,190,,,0.1,,
16/07/2017,00:30,181,,,0.2,,
16/07/2017,00:40,229,,,0.5,,
16/07/2017,00:50,335,,,0.2,,
16/07/2017,01:00,82,175,,0.2,0.2,
16/07/2017,01:10,180,,,0.2,,
16/07/2017,01:20,346,,,0.2,,
16/07/2017,01:30,109,,,0.2,,
16/07/2017,01:40,127,,,0.4,,
16/07/2017,01:50,170,,,0.3,,
16/07/2017,02:00,48,163,,0.6,0.3,
16/07/2017,02:10,69,,,0.3,,
16/07/2017,02:20,143,,,0.3,,
16/07/2017,02:30,198,,,0.5,,
16/07/2017,02:40,136,,,0.1,,
16/07/2017,02:50,50,,,0.3,,
16/07/2017,03:00,140,123,,0.1,0.3,
16/07/2017,03:10,81,,,0.5,,
16/07/2017,03:20,115,,,0.2,,
16/07/2017,03:30,97,,,0.8,,
16/07/2017,03:40,141,,,0.9,,
16/07/2017,03:50,193,,,1.0,,
16/07/2017,04:00,228,142,,0.3,0.6,
16/07/2017,04:10,84,,,1.6,,
16/07/2017,04:20,135,,,0.6,,
16/07/2017,04:30,96,,,0.2,,
16/07/2017,04:40,318,,,0.1,,
16/07/2017,04:50,130,,,0.2,,
16/07/2017,05:00,64,138,,0.4,0.5,
16/07/2017,05:10,62,,,0.2,,
16/07/2017,05:20,76,,,0.8,,
16/07/2017,05:30,134,,,0.8,,
16/07/2017,05:40,165,,,0.7,,
16/07/2017,05:50,179,,,0.1,,
16/07/2017,06:00,27,107,,0.3,0.5,
16/07/2017,06:10,274,,,0.1,,
16/07/2017,06:20,49,,,0.3,,
16/07/2017,06:30,13,,,0.5,,
16/07/2017,06:40,141,,,0.4,,
16/07/2017,06:50,326,,,0.3,,
16/07/2017,07:00,354,193,,0.3,0.3,
16/07/2017,07:10,188,,,0.1,,
16/07/2017,07:20,175,,,0.2,,
16/07/2017,07:30,7,,,0.3,,
16/07/2017,07:40,342,,,0.2,,
16/07/2017,07:50,116,,,0.2,,
16/07/2017,08:00,156,164,,0.1,0.2,
16/07/2017,08:10,224,,,0.2,,
16/07/2017,08:20,1,,,0.3,,
16/07/2017,08:30,311,,,0.1,,
16/07/2017,08:40,150,,,0.1,,
16/07/2017,08:50,247,,,0.0,,
16/07/2017,09:00,242,196,,0.2,0.2,
16/07/2017,09:10,288,,,0.3,,
16/07/2017,09:20,251,,,0.1,,
16/07/2017,09:30,117,,,0.5,,
16/07/2017,09:40,85,,,0.3,,
16/07/2017,09:50,6,,,0.2,,
16/07/2017,10:00,257,167,,0.1,0.2,
16/07/2017,10:10,346,,,1.0,,
16/07/2017,10:20,24,,,0.6,,
16/07/2017,10:30,44,,,0.6,,
16/07/2017,10:40,23,,,0.5,,
16/07/2017,10:50,15,,,0.5,,
16/07/2017,11:00,4,76,,0.4,0.6,
16/07/2017,11:10,350,,,0.7,,
16/07/2017,11:20,350,,,0.5,,
16/07/2017,11:30,323,,,0.7,,
16/07/2017,11:40,268,,,0.5,,
16/07/2017,11:50,252,,,0.8,,
16/07/2017,12:00,291,306,,1.4,0.8,
16/07/2017,12:10,278,,,0.8,,
16/07/2017,12:20,271,,,0.6,,
16/07/2017,12:30,217,,,1.0,,
16/07/2017,12:40,264,,,0.8,,
16/07/2017,12:50,320,,,0.9,,
16/07/2017,13:00,281,272,,0.7,0.8,
16/07/2017,13:10,235,,,1.7,,
16/07/2017,13:20,225,,,1.4,,
16/07/2017,13:30,240,,,1.7,,
16/07/2017,13:40,244,,,1.4,,
16/07/2017,13:50,229,,,2.1,,
16/07/2017,14:00,246,236,,2.0,1.7,
16/07/2017,14:10,237,,,1.5,,
16/07/2017,14:20,234,,,1.6,,
16/07/2017,14:30,228,,,1.9,,
16/07/2017,14:40,221,,,1.8,,
16/07/2017,14:50,224,,,2.0,,
16/07/2017,15:00,234,230,,1.9,1.8,
16/07/2017,15:10,220,,,2.4,,
16/07/2017,15:20,224,,,2.2,,
16/07/2017,15:30,226,,,1.7,,
16/07/2017,15:40,227,,,1.4,,
16/07/2017,15:50,216,,,1.3,,
16/07/2017,16:00,229,224,,1.1,1.7,
16/07/2017,16:10,228,,,1.0,,
16/07/2017,16:20,225,,,1.2,,
16/07/2017,16:30,251,,,0.8,,
16/07/2017,16:40,242,,,0.9,,
16/07/2017,16:50,220,,,0.7,,
16/07/2017,17:00,219,231,,0.4,0.8,
16/07/2017,17:10,257,,,0.2,,
16/07/2017,17:20,280,,,0.1,,
16/07/2017,17:30,301,,,0.5,,
16/07/2017,17:40,291,,,0.5,,
16/07/2017,17:50,301,,,0.4,,
16/07/2017,18:00,338,295,,0.4,0.3,
16/07/2017,18:10,346,,,0.2,,
16/07/2017,18:20,303,,,0.4,,
16/07/2017,18:30,270,,,0.6,,
16/07/2017,18:40,290,,,0.6,,
16/07/2017,18:50,312,,,0.3,,
16/07/2017,19:00,6,255,,0.2,0.4,
16/07/2017,19:10,357,,,0.1,,
16/07/2017,19:20,349,,,0.3,,
16/07/2017,19:30,333,,,0.4,,
16/07/2017,19:40,334,,,0.3,,
16/07/2017,19:50,3,,,0.3,,
16/07/2017,20:00,341,286,,0.2,0.3,
16/07/2017,20:10,7,,,0.2,,
16/07/2017,20:20,345,,,0.3,,
16/07/2017,20:30,351,,,0.2,,
16/07/2017,20:40,9,,,0.2,,
16/07/2017,20:50,20,,,0.3,,
16/07/2017,21:00,330,177,,0.3,0.2,
16/07/2017,21:10,17,,,0.3,,
16/07/2017,21:20,31,,,0.2,,
16/07/2017,21:30,317,,,0.1,,
16/07/2017,21:40,358,,,0.2,,
16/07/2017,21:50,24,,,0.2,,
16/07/2017,22:00,34,130,,0.2,0.2,
16/07/2017,22:10,9,,,0.3,,
16/07/2017,22:20,351,,,0.1,,
16/07/2017,22:30,6,,,0.2,,
16/07/2017,22:40,298,,,0.1,,
16/07/2017,22:50,7,,,0.2,,
16/07/2017,23:00,9,113,,0.1,0.2,
16/07/2017,23:10,73,,,0.0,,
16/07/2017,23:20,52,,,0.1,,
16/07/2017,23:30,356,,,0.1,,
16/07/2017,23:40,35,,,0.2,,
16/07/2017,23:50,289,,,0.3,,
16/07/2017,24:00,354,193,191,0.1,0.1,0.6
17/07/2017,00:10,59,,,0.1,,
17/07/2017,00:20,213,,,0.1,,
17/07/2017,00:30,284,,,0.0,,
17/07/2017,00:40,128,,,0.1,,
17/07/2017,00:50,200,,,0.1,,
17/07/2017,01:00,125,168,,0.1,0.1,
17/07/2017,01:10,34,,,0.1,,
17/07/2017,01:20,336,,,0.2,,
17/07/2017,01:30,120,,,0.1,,
17/07/2017,01:40,36,,,0.1,,
17/07/2017,01:50,347,,,0.2,,
17/07/2017,02:00,235,185,,0.0,0.1,
17/07/2017,02:10,60,,,0.0,,
17/07/2017,02:20,259,,,0.1,,
17/07/2017,02:30,70,,,0.1,,
17/07/2017,02:40,4,,,0.2,,
17/07/2017,02:50,13,,,0.2,,
17/07/2017,03:00,14,70,,0.2,0.1,
17/07/2017,03:10,303,,,0.2,,
17/07/2017,03:20,21,,,0.2,,
17/07/2017,03:30,354,,,0.1,,
17/07/2017,03:40,346,,,0.1,,
17/07/2017,03:50,190,,,0.0,,
17/07/2017,04:00,351,261,,0.0,0.1,
17/07/2017,04:10,230,,,0.1,,
17/07/2017,04:20,47,,,0.2,,
17/07/2017,04:30,4,,,0.2,,
17/07/2017,04:40,5,,,0.3,,
17/07/2017,04:50,277,,,0.0,,
17/07/2017,05:00,48,102,,0.1,0.2,
17/07/2017,05:10,349,,,0.1,,
17/07/2017,05:20,20,,,0.3,,
17/07/2017,05:30,12,,,0.3,,
17/07/2017,05:40,334,,,0.2,,
17/07/2017,05:50,349,,,0.2,,
17/07/2017,06:00,318,230,,0.1,0.2,
17/07/2017,06:10,25,,,0.1,,
17/07/2017,06:20,342,,,0.2,,
17/07/2017,06:30,359,,,0.2,,
17/07/2017,06:40,346,,,0.2,,
17/07/2017,06:50,287,,,0.1,,
17/07/2017,07:00,339,283,,0.1,0.2,
17/07/2017,07:10,33,,,0.3,,
17/07/2017,07:20,344,,,0.3,,
17/07/2017,07:30,19,,,0.2,,
17/07/2017,07:40,339,,,0.3,,
17/07/2017,07:50,341,,,0.2,,
17/07/2017,08:00,4,180,,0.3,0.3,
17/07/2017,08:10,7,,,0.2,,
17/07/2017,08:20,43,,,0.5,,
17/07/2017,08:30,44,,,0.3,,
17/07/2017,08:40,32,,,0.3,,
17/07/2017,08:50,27,,,0.2,,
17/07/2017,09:00,32,31,,0.3,0.3,
17/07/2017,09:10,8,,,0.2,,
17/07/2017,09:20,25,,,0.4,,
17/07/2017,09:30,14,,,0.6,,
17/07/2017,09:40,19,,,0.5,,
17/07/2017,09:50,20,,,0.6,,
17/07/2017,10:00,359,74,,1.4,0.6,
17/07/2017,10:10,5,,,0.9,,
17/07/2017,10:20,352,,,1.1,,
17/07/2017,10:30,349,,,1.2,,
17/07/2017,10:40,354,,,1.3,,
17/07/2017,10:50,347,,,1.6,,
17/07/2017,11:00,354,294,,1.4,1.3,
17/07/2017,11:10,350,,,1.6,,
17/07/2017,11:20,351,,,1.9,,
17/07/2017,11:30,347,,,1.7,,
17/07/2017,11:40,348,,,1.9,,
17/07/2017,11:50,337,,,1.2,,
17/07/2017,12:00,344,346,,1.9,1.7,
17/07/2017,12:10,344,,,1.5,,
17/07/2017,12:20,2,,,1.2,,
17/07/2017,12:30,352,,,1.3,,
17/07/2017,12:40,359,,,1.4,,
17/07/2017,12:50,4,,,1.3,,
17/07/2017,13:00,359,237,,0.9,1.3,
17/07/2017,13:10,355,,,1.2,,
17/07/2017,13:20,6,,,1.0,,
17/07/2017,13:30,2,,,1.2,,
17/07/2017,13:40,19,,,0.8,,
17/07/2017,13:50,7,,,0.8,,
17/07/2017,14:00,17,68,,0.9,1.0,
17/07/2017,14:10,25,,,0.7,,
17/07/2017,14:20,15,,,0.9,,
17/07/2017,14:30,3,,,0.8,,
17/07/2017,14:40,17,,,0.9,,
17/07/2017,14:50,13,,,0.8,,
17/07/2017,15:00,23,16,,0.8,0.8,
17/07/2017,15:10,22,,,0.8,,
17/07/2017,15:20,15,,,0.8,,
17/07/2017,15:30,16,,,0.6,,
17/07/2017,15:40,16,,,0.8,,
17/07/2017,15:50,1,,,0.5,,
17/07/2017,16:00,9,13,,0.6,0.7,
17/07/2017,16:10,350,,,0.5,,
17/07/2017,16:20,349,,,0.7,,
17/07/2017,16:30,354,,,0.8,,
17/07/2017,16:40,3,,,0.7,,
17/07/2017,16:50,1,,,0.6,,
17/07/2017,17:00,5,177,,0.6,0.6,
17/07/2017,17:10,360,,,0.6,,
17/07/2017,17:20,7,,,0.5,,
17/07/2017,17:30,11,,,0.5,,
17/07/2017,17:40,11,,,0.4,,
17/07/2017,17:50,346,,,0.4,,
17/07/2017,18:00,352,181,,0.5,0.5,
17/07/2017,18:10,358,,,0.4,,
17/07/2017,18:20,356,,,0.5,,
17/07/2017,18:30,344,,,0.3,,
17/07/2017,18:40,343,,,0.4,,
17/07/2017,18:50,1,,,0.3,,
17/07/2017,19:00,3,234,,0.4,0.4,
17/07/2017,19:10,17,,,0.2,,
17/07/2017,19:20,8,,,0.5,,
17/07/2017,19:30,4,,,0.8,,
17/07/2017,19:40,6,,,0.9,,
17/07/2017,19:50,358,,,1.1,,
17/07/2017,20:00,357,125,,1.0,0.7,
17/07/2017,20:10,350,,,1.1,,
17/07/2017,20:20,346,,,1.4,,
17/07/2017,20:30,341,,,1.5,,
17/07/2017,20:40,348,,,1.5,,
17/07/2017,20:50,348,,,1.4,,
17/07/2017,21:00,345,346,,1.5,1.4,
17/07/2017,21:10,344,,,1.3,,
17/07/2017,21:20,340,,,1.3,,
17/07/2017,21:30,339,,,1.2,,
17/07/2017,21:40,339,,,1.1,,
17/07/2017,21:50,333,,,1.0,,
17/07/2017,22:00,355,341,,1.0,1.2,
17/07/2017,22:10,345,,,1.2,,
17/07/2017,22:20,337,,,1.2,,
17/07/2017,22:30,343,,,1.3,,
17/07/2017,22:40,344,,,1.0,,
17/07/2017,22:50,329,,,0.6,,
17/07/2017,23:00,357,343,,0.7,1.0,
17/07/2017,23:10,360,,,0.9,,
17/07/2017,23:20,358,,,0.9,,
17/07/2017,23:30,9,,,0.7,,
17/07/2017,23:40,30,,,0.8,,
17/07/2017,23:50,4,,,0.7,,
17/07/2017,24:00,324,181,187,0.9,0.8,0.6
18/07/2017,00:10,353,,,1.1,,
18/07/2017,00:20,346,,,1.1,,
18/07/2017,00:30,344,,,1.1,,
18/07/2017,00:40,347,,,1.0,,
18/07/2017,00:50,357,,,0.9,,
18/07/2017,01:00,7,292,,1.0,1.0,
18/07/2017,01:10,9,,,0.7,,
18/07/2017,01:20,16,,,0.7,,
18/07/2017,01:30,11,,,0.6,,
18/07/2017,01:40,25,,,0.4,,
18/07/2017,01:50,32,,,0.6,,
18/07/2017,02:00,27,20,,0.5,0.6,
18/07/2017,02:10,24,,,0.5,,
18/07/2017,02:20,17,,,0.5,,
18/07/2017,02:30,35,,,0.7,,
18/07/2017,02:40,23,,,0.7,,
18/07/2017,02:50,12,,,0.7,,
18/07/2017,03:00,349,76,,0.7,0.6,
18/07/2017,03:10,6,,,0.6,,
18/07/2017,03:20,350,,,0.8,,
18/07/2017,03:30,13,,,0.6,,
18/07/2017,03:40,13,,,0.7,,
18/07/2017,03:50,16,,,0.6,,
18/07/2017,04:00,8,68,,0.5,0.6,
18/07/2017,04:10,2,,,0.8,,
18/07/2017,04:20,19,,,0.7,,
18/07/2017,04:30,28,,,0.6,,
18/07/2017,04:40,22,,,0.6,,
18/07/2017,04:50,25,,,0.3,,
18/07/2017,05:00,31,21,,0.1,0.5,
18/07/2017,05:10,106,,,0.2,,
18/07/2017,05:20,67,,,0.1,,
18/07/2017,05:30,20,,,0.2,,
18/07/2017,05:40,350,,,0.3,,
18/07/2017,05:50,348,,,0.2,,
18/07/2017,06:00,339,205,,0.2,0.2,
18/07/2017,06:10,319,,,0.2,,
18/07/2017,06:20,19,,,0.3,,
18/07/2017,06:30,8,,,0.2,,
18/07/2017,06:40,328,,,0.3,,
18/07/2017,06:50,314,,,0.2,,
18/07/2017,07:00,18,168,,0.1,0.2,
18/07/2017,07:10,1,,,0.2,,
18/07/2017,07:20,319,,,0.3,,
18/07/2017,07:30,319,,,0.1,,
18/07/2017,07:40,193,,,0.1,,
18/07/2017,07:50,302,,,0.3,,
18/07/2017,08:00,303,239,,0.4,0.2,
18/07/2017,08:10,138,,,0.1,,
18/07/2017,08:20,137,,,0.4,,
18/07/2017,08:30,201,,,0.2,,
18/07/2017,08:40,276,,,0.3,,
18/07/2017,08:50,302,,,0.2,,
18/07/2017,09:00,149,200,,0.3,0.3,
18/07/2017,09:10,338,,,0.3,,
18/07/2017,09:20,328,,,0.1,,
18/07/2017,09:30,75,,,0.4,,
18/07/2017,09:40,46,,,0.3,,
18/07/2017,09:50,87,,,0.7,,
18/07/2017,10:00,55,155,,0.3,0.4,
18/07/2017,10:10,39,,,0.2,,
18/07/2017,10:20,90,,,0.4,,
18/07/2017,10:30,90,,,0.7,,
18/07/2017,10:40,62,,,0.4,,
18/07/2017,10:50,49,,,0.5,,
18/07/2017,11:00,54,64,,0.4,0.4,
18/07/2017,11:10,46,,,0.4,,
18/07/2017,11:20,49,,,0.3,,
18/07/2017,11:30,47,,,0.4,,
18/07/2017,11:40,46,,,0.3,,
18/07/2017,11:50,53,,,0.4,,
18/07/2017,12:00,47,48,,0.4,0.4,
18/07/2017,12:10,41,,,0.3,,
18/07/2017,12:20,36,,,0.3,,
18/07/2017,12:30,36,,,0.3,,
18/07/2017,12:40,57,,,0.4,,
18/07/2017,12:50,53,,,0.4,,
18/07/2017,13:00,51,46,,0.3,0.4,
18/07/2017,13:10,51,,,0.4,,
18/07/2017,13:20,23,,,0.5,,
18/07/2017,13:30,41,,,0.4,,
18/07/2017,13:40,82,,,0.5,,
18/07/2017,13:50,77,,,0.5,,
18/07/2017,14:00,57,55,,0.8,0.5,
18/07/2017,14:10,87,,,1.0,,
18/07/2017,14:20,76,,,1.0,,
18/07/2017,14:30,76,,,0.7,,
18/07/2017,14:40,82,,,0.9,,
18/07/2017,14:50,89,,,1.0,,
18/07/2017,15:00,51,77,,0.6,0.9,
18/07/2017,15:10,35,,,0.7,,
18/07/2017,15:20,44,,,0.6,,
18/07/2017,15:30,64,,,0.5,,
18/07/2017,15:40,54,,,0.4,,
18/07/2017,15:50,69,,,0.6,,
18/07/2017,16:00,80,58,,0.7,0.6,
18/07/2017,16:10,89,,,0.9,,
18/07/2017,16:20,76,,,0.4,,
18/07/2017,16:30,93,,,0.7,,
18/07/2017,16:40,92,,,0.7,,
