"Table for Penrose Time Range: 01/03/2017 00:00 to 01/04/2017 00:00"
"Source",,,"AC Penrose WDR 10min average",,"AC Penrose WDR_RAW 10min average","AC Penrose WDR_RAW 1h average",,"AC Penrose WSP 10min average","AC Penrose WSP 1h average",,"AC Penrose WSP_RAW 10min average","AC Penrose WSP_RAW 1h average"
"Date","Time","AC Penrose WDR 10min average [°]","AC Penrose WDR 1h average [°]","AC Penrose WDR_RAW 10min average [°]","AC Penrose WDR_RAW 1h average [°]","AC Penrose WDR_RAW 24h average [°]","AC Penrose WSP 10min average [m/s]","AC Penrose WSP 1h average [m/s]","AC Penrose WSP 24h average [m/s]","AC Penrose WSP_RAW 10min average [m/s]","AC Penrose WSP_RAW 1h average [m/s]","AC Penrose WSP_RAW 24h average [m/s]"
23/03/2017,17:00,,,233,235,,,,,3.8,4.0,
23/03/2017,17:10,,,235,,,,,,3.9,,
23/03/2017,17:20,,,235,,,,,,3.8,,
23/03/2017,17:30,,,235,,,,,,3.7,,
23/03/2017,17:40,,,235,,,,,,3.6,,
23/03/2017,17:50,,,235,,,,,,3.5,,
23/03/2017,18:00,,,231,234,,,,,3.6,3.7,
23/03/2017,18:10,,,238,,,,,,3.2,,
23/03/2017,18:20,,,231,,,,,,3.0,,
23/03/2017,18:30,,,235,,,,,,2.6,,
23/03/2017,18:40,,,227,,,,,,2.9,,
23/03/2017,18:50,,,228,,,,,,2.6,,
23/03/2017,19:00,,,230,231,,,,,2.3,2.8,
23/03/2017,19:10,,,230,,,,,,2.5,,
23/03/2017,19:20,,,215,,,,,,2.0,,
23/03/2017,19:30,,,215,,,,,,2.0,,
23/03/2017,19:40,,,224,,,,,,2.0,,
23/03/2017,19:50,,,227,,,,,,2.4,,
23/03/2017,20:00,,,216,221,,,,,2.3,2.2,
23/03/2017,20:10,,,210,,,,,,2.0,,
23/03/2017,20:20,,,216,,,,,,1.7,,
23/03/2017,20:30,,,209,,,,,,2.1,,
23/03/2017,20:40,,,213,,,,,,1.8,,
23/03/2017,20:50,,,223,,,,,,2.0,,
23/03/2017,21:00,,,217,215,,,,,2.0,1.9,
23/03/2017,21:10,,,218,,,,,,1.8,,
23/03/2017,21:20,,,213,,,,,,2.0,,
23/03/2017,21:30,,,218,,,,,,1.9,,
23/03/2017,21:40,,,216,,,,,,1.6,,
23/03/2017,21:50,,,231,,,,,,1.6,,
23/03/2017,22:00,,,238,222,,,,,1.2,1.7,
23/03/2017,22:10,,,247,,,,,,1.2,,
23/03/2017,22:20,,,245,,,,,,1.5,,
23/03/2017,22:30,,,239,,,,,,1.6,,
23/03/2017,22:40,,,241,,,,,,1.7,,
23/03/2017,22:50,,,239,,,,,,2.0,,
23/03/2017,23:00,,,241,242,,,,,2.2,1.7,
23/03/2017,23:10,,,,,,,,,,,
23/03/2017,23:20,,,,,,,,,,,
23/03/2017,23:30,,,,,,,,,,,
23/03/2017,23:40,,,,,,,,,,,
23/03/2017,23:50,,,,,,,,,,,
23/03/2017,24:00,,,,,238,,,,,,2.7
24/03/2017,00:10,,,,,,,,,,,
24/03/2017,00:20,,,,,,,,,,,
24/03/2017,00:30,,,,,,,,,,,
24/03/2017,00:40,,,,,,,,,,,
24/03/2017,00:50,,,,,,,,,,,
24/03/2017,01:00,,,239,,,,,,1.8,,
24/03/2017,01:10,,,243,,,,,,1.4,,
24/03/2017,01:20,,,178,,,,,,0.6,,
24/03/2017,01:30,,,61,,,,,,0.3,,
24/03/2017,01:40,,,75,,,,,,0.2,,
24/03/2017,01:50,,,351,,,,,,0.2,,
24/03/2017,02:00,,,358,211,,,,,0.5,0.5,
24/03/2017,02:10,,,126,,,,,,1.5,,
24/03/2017,02:20,,,115,,,,,,1.4,,
24/03/2017,02:30,,,334,,,,,,0.4,,
24/03/2017,02:40,,,160,,,,,,0.3,,
24/03/2017,02:50,,,106,,,,,,0.8,,
24/03/2017,03:00,,,30,145,,,,,0.2,0.8,
24/03/2017,03:10,,,247,,,,,,1.2,,
24/03/2017,03:20,,,251,,,,,,1.5,,
24/03/2017,03:30,,,294,,,,,,1.2,,
24/03/2017,03:40,,,327,,,,,,1.2,,
24/03/2017,03:50,,,320,,,,,,0.9,,
24/03/2017,04:00,,,297,289,,,,,0.5,1.1,
24/03/2017,04:10,,,238,,,,,,1.6,,
24/03/2017,04:20,,,240,,,,,,1.5,,
24/03/2017,04:30,,,237,,,,,,1.5,,
24/03/2017,04:40,,,228,,,,,,1.4,,
24/03/2017,04:50,,,236,,,,,,1.7,,
24/03/2017,05:00,,,237,236,,,,,1.9,1.6,
24/03/2017,05:10,,,229,,,,,,1.9,,
24/03/2017,05:20,,,235,,,,,,1.6,,
24/03/2017,05:30,,,354,,,,,,0.8,,
24/03/2017,05:40,,,357,,,,,,1.0,,
24/03/2017,05:50,,,88,,,,,,0.7,,
24/03/2017,06:00,,,,253,,,,,,1.2,
24/03/2017,06:10,,,,,,,,,,,
24/03/2017,06:20,,,,,,,,,,,
24/03/2017,06:30,,,,,,,,,,,
24/03/2017,06:40,,,,,,,,,,,
24/03/2017,06:50,,,,,,,,,,,
24/03/2017,07:00,,,,,,,,,,,
24/03/2017,07:10,,,,,,,,,,,
24/03/2017,07:20,,,,,,,,,,,
24/03/2017,07:30,,,,,,,,,,,
24/03/2017,07:40,,,,,,,,,,,
24/03/2017,07:50,,,,,,,,,,,
24/03/2017,08:00,,,44,,,,,,0.5,,
24/03/2017,08:10,,,39,,,,,,0.9,,
24/03/2017,08:20,,,39,,,,,,0.6,,
24/03/2017,08:30,,,2,,,,,,0.7,,
24/03/2017,08:40,,,14,,,,,,1.6,,
24/03/2017,08:50,,,27,,,,,,1.5,,
24/03/2017,09:00,,,1,20,,,,,1.7,1.2,
24/03/2017,09:10,,,25,,,,,,1.7,,
24/03/2017,09:20,,,0,,,,,,1.5,,
24/03/2017,09:30,,,6,,,,,,1.7,,
24/03/2017,09:40,,,13,,,,,,1.4,,
24/03/2017,09:50,,,13,,,,,,1.4,,
24/03/2017,10:00,,,13,12,,,,,1.1,1.4,
24/03/2017,10:10,,,14,,,,,,1.4,,
24/03/2017,10:20,,,1,,,,,,1.2,,
24/03/2017,10:30,,,355,,,,,,0.6,,
24/03/2017,10:40,,,319,,,,,,1.5,,
24/03/2017,10:50,,,349,,,,,,0.9,,
24/03/2017,11:00,,,337,229,,,,,0.9,1.1,
24/03/2017,11:10,,,319,,,,,,0.9,,
24/03/2017,11:20,,,297,,,,,,1.8,,
24/03/2017,11:30,,,277,,,,,,1.3,,
24/03/2017,11:40,,,322,,,,,,2.3,,
24/03/2017,11:50,,,311,,,,,,1.7,,
24/03/2017,12:00,,,,305,,,,,,1.6,
24/03/2017,12:10,,,,,,,,,,,
24/03/2017,12:20,,,,,,,,,,,
24/03/2017,12:30,,,,,,,,,,,
24/03/2017,12:40,,,,,,,,,,,
24/03/2017,12:50,,,,,,,,,,,
24/03/2017,13:00,,,,,,,,,,,
24/03/2017,13:10,,,,,,,,,,,
24/03/2017,13:20,,,,,,,,,,,
24/03/2017,13:30,,,,,,,,,,,
24/03/2017,13:40,,,,,,,,,,,
24/03/2017,13:50,,,,,,,,,,,
24/03/2017,14:00,,,355,,,,,,2.6,,
24/03/2017,14:10,,,347,,,,,,2.2,,
24/03/2017,14:20,,,346,,,,,,2.5,,
24/03/2017,14:30,,,343,,,,,,2.9,,
24/03/2017,14:40,,,357,,,,,,2.5,,
24/03/2017,14:50,,,358,,,,,,3.0,,
24/03/2017,15:00,,,353,351,,,,,2.5,2.6,
24/03/2017,15:10,,,359,,,,,,2.4,,
24/03/2017,15:20,,,,,,,,,,,
24/03/2017,15:30,,,,,,,,,,,
24/03/2017,15:40,,,,,,,,,,,
24/03/2017,15:50,,,,,,,,,,,
24/03/2017,16:00,,,,,,,,,,,
24/03/2017,16:10,,,,,,,,,,,
24/03/2017,16:20,,,,,,,,,,,
24/03/2017,16:30,,,,,,,,,,,
24/03/2017,16:40,,,,,,,,,,,
24/03/2017,16:50,,,,,,,,,,,
24/03/2017,17:00,,,284,,,,,,2.0,,
24/03/2017,17:10,,,257,,,,,,2.0,,
24/03/2017,17:20,,,277,,,,,,1.6,,
24/03/2017,17:30,,,287,,,,,,1.4,,
24/03/2017,17:40,,,279,,,,,,1.6,,
24/03/2017,17:50,,,283,,,,,,1.7,,
24/03/2017,18:00,,,270,276,,,,,1.5,1.6,
24/03/2017,18:10,,,288,,,,,,1.7,,
24/03/2017,18:20,,,286,,,,,,1.5,,
24/03/2017,18:30,,,278,,,,,,1.3,,
24/03/2017,18:40,,,277,,,,,,1.3,,
24/03/2017,18:50,,,276,,,,,,1.0,,
24/03/2017,19:00,,,253,276,,,,,1.2,1.3,
24/03/2017,19:10,,,243,,,,,,1.3,,
24/03/2017,19:20,,,251,,,,,,1.2,,
24/03/2017,19:30,,,285,,,,,,0.9,,
24/03/2017,19:40,,,265,,,,,,0.9,,
24/03/2017,19:50,,,291,,,,,,0.7,,
24/03/2017,20:00,,,275,268,,,,,0.8,1.0,
24/03/2017,20:10,,,280,,,,,,1.0,,
24/03/2017,20:20,,,298,,,,,,0.9,,
24/03/2017,20:30,,,317,,,,,,1.0,,
24/03/2017,20:40,,,313,,,,,,0.9,,
24/03/2017,20:50,,,329,,,,,,1.0,,
24/03/2017,21:00,,,342,313,,,,,0.8,0.9,
24/03/2017,21:10,,,20,,,,,,0.8,,
24/03/2017,21:20,,,1,,,,,,0.6,,
24/03/2017,21:30,,,306,,,,,,1.1,,
24/03/2017,21:40,,,311,,,,,,1.1,,
24/03/2017,21:50,,,314,,,,,,1.0,,
24/03/2017,22:00,,,328,213,,,,,1.3,1.0,
24/03/2017,22:10,,,314,,,,,,1.2,,
24/03/2017,22:20,,,303,,,,,,0.8,,
24/03/2017,22:30,,,327,,,,,,1.1,,
24/03/2017,22:40,,,331,,,,,,1.1,,
24/03/2017,22:50,,,355,,,,,,0.7,,
24/03/2017,23:00,,,47,280,,,,,0.4,0.9,
24/03/2017,23:10,,,52,,,,,,0.6,,
24/03/2017,23:20,,,37,,,,,,0.5,,
24/03/2017,23:30,,,20,,,,,,0.6,,
24/03/2017,23:40,,,31,,,,,,0.5,,
24/03/2017,23:50,,,32,,,,,,1.0,,
24/03/2017,24:00,,,15,31,,,,,1.0,0.7,
25/03/2017,00:10,,,47,,,,,,0.2,,
25/03/2017,00:20,,,301,,,,,,0.7,,
25/03/2017,00:30,,,298,,,,,,0.8,,
25/03/2017,00:40,,,356,,,,,,0.7,,
25/03/2017,00:50,,,287,,,,,,0.9,,
25/03/2017,01:00,,,329,270,,,,,0.6,0.6,
25/03/2017,01:10,,,14,,,,,,1.0,,
25/03/2017,01:20,,,13,,,,,,0.7,,
25/03/2017,01:30,,,28,,,,,,0.7,,
25/03/2017,01:40,,,11,,,,,,0.8,,
25/03/2017,01:50,,,3,,,,,,0.9,,
25/03/2017,02:00,,,10,13,,,,,0.5,0.8,
25/03/2017,02:10,,,39,,,,,,0.4,,
25/03/2017,02:20,,,59,,,,,,0.6,,
25/03/2017,02:30,,,67,,,,,,0.6,,
25/03/2017,02:40,,,45,,,,,,0.5,,
25/03/2017,02:50,,,5,,,,,,0.7,,
25/03/2017,03:00,,,7,37,,,,,0.7,0.6,
25/03/2017,03:10,,,317,,,,,,0.6,,
25/03/2017,03:20,,,329,,,,,,0.9,,
25/03/2017,03:30,,,39,,,,,,0.6,,
25/03/2017,03:40,,,46,,,,,,0.7,,
25/03/2017,03:50,,,59,,,,,,0.6,,
25/03/2017,04:00,,,39,138,,,,,0.8,0.7,
25/03/2017,04:10,,,80,,,,,,0.7,,
25/03/2017,04:20,,,87,,,,,,0.5,,
25/03/2017,04:30,,,39,,,,,,0.4,,
25/03/2017,04:40,,,32,,,,,,0.6,,
25/03/2017,04:50,,,9,,,,,,0.8,,
25/03/2017,05:00,,,39,48,,,,,0.7,0.6,
25/03/2017,05:10,,,13,,,,,,0.7,,
25/03/2017,05:20,,,25,,,,,,0.5,,
25/03/2017,05:30,,,14,,,,,,0.8,,
25/03/2017,05:40,,,56,,,,,,0.5,,
25/03/2017,05:50,,,22,,,,,,0.7,,
25/03/2017,06:00,,,79,35,,,,,0.7,0.6,
25/03/2017,06:10,,,39,,,,,,0.8,,
25/03/2017,06:20,,,32,,,,,,0.5,,
25/03/2017,06:30,,,63,,,,,,0.7,,
25/03/2017,06:40,,,26,,,,,,0.6,,
25/03/2017,06:50,,,359,,,,,,0.7,,
25/03/2017,07:00,,,347,144,,,,,0.9,0.7,
25/03/2017,07:10,,,353,,,,,,1.0,,
25/03/2017,07:20,,,3,,,,,,0.9,,
25/03/2017,07:30,,,351,,,,,,0.9,,
25/03/2017,07:40,,,16,,,,,,1.1,,
25/03/2017,07:50,,,11,,,,,,1.4,,
25/03/2017,08:00,,,7,124,,,,,1.2,1.1,
25/03/2017,08:10,,,1,,,,,,1.3,,
25/03/2017,08:20,,,356,,,,,,1.0,,
25/03/2017,08:30,,,15,,,,,,0.8,,
25/03/2017,08:40,,,11,,,,,,1.0,,
25/03/2017,08:50,,,11,,,,,,0.6,,
25/03/2017,09:00,,,127,87,,,,,0.2,0.8,
25/03/2017,09:10,,,231,,,,,,0.3,,
25/03/2017,09:20,,,30,,,,,,0.4,,
25/03/2017,09:30,,,8,,,,,,1.4,,
25/03/2017,09:40,,,360,,,,,,1.7,,
25/03/2017,09:50,,,355,,,,,,1.8,,
25/03/2017,10:00,,,10,166,,,,,2.2,1.3,
25/03/2017,10:10,,,6,,,,,,1.9,,
25/03/2017,10:20,,,14,,,,,,1.7,,
25/03/2017,10:30,,,12,,,,,,1.8,,
25/03/2017,10:40,,,17,,,,,,1.7,,
25/03/2017,10:50,,,349,,,,,,2.0,,
25/03/2017,11:00,,,358,126,,,,,2.2,1.9,
25/03/2017,11:10,,,3,,,,,,1.6,,
25/03/2017,11:20,,,6,,,,,,2.2,,
25/03/2017,11:30,,,14,,,,,,2.3,,
25/03/2017,11:40,,,14,,,,,,2.5,,
25/03/2017,11:50,,,6,,,,,,2.4,,
25/03/2017,12:00,,,14,10,,,,,2.0,2.2,
25/03/2017,12:10,,,3,,,,,,2.1,,
25/03/2017,12:20,,,360,,,,,,2.3,,
25/03/2017,12:30,,,23,,,,,,2.3,,
25/03/2017,12:40,,,356,,,,,,1.7,,
25/03/2017,12:50,,,355,,,,,,2.1,,
25/03/2017,13:00,,,12,185,,,,,2.1,2.1,
25/03/2017,13:10,,,358,,,,,,1.5,,
25/03/2017,13:20,,,19,,,,,,2.5,,
25/03/2017,13:30,,,31,,,,,,2.5,,
25/03/2017,13:40,,,37,,,,,,2.5,,
25/03/2017,13:50,,,24,,,,,,1.9,,
25/03/2017,14:00,,,39,85,,,,,2.0,2.2,
25/03/2017,14:10,,,37,,,,,,2.0,,
25/03/2017,14:20,,,46,,,,,,1.9,,
25/03/2017,14:30,,,52,,,,,,2.2,,
25/03/2017,14:40,,,11,,,,,,2.7,,
25/03/2017,14:50,,,7,,,,,,2.5,,
25/03/2017,15:00,,,21,29,,,,,3.2,2.4,
25/03/2017,15:10,,,27,,,,,,3.3,,
25/03/2017,15:20,,,46,,,,,,3.1,,
25/03/2017,15:30,,,45,,,,,,3.1,,
25/03/2017,15:40,,,50,,,,,,3.2,,
25/03/2017,15:50,,,59,,,,,,2.8,,
25/03/2017,16:00,,,32,43,,,,,3.1,3.1,
25/03/2017,16:10,,,45,,,,,,2.9,,
25/03/2017,16:20,,,36,,,,,,2.8,,
25/03/2017,16:30,,,43,,,,,,3.0,,
25/03/2017,16:40,,,38,,,,,,2.5,,
25/03/2017,16:50,,,56,,,,,,3.1,,
25/03/2017,17:00,,,39,43,,,,,3.2,2.9,
25/03/2017,17:10,,,38,,,,,,3.1,,
25/03/2017,17:20,,,18,,,,,,3.2,,
25/03/2017,17:30,,,18,,,,,,3.5,,
25/03/2017,17:40,,,23,,,,,,2.8,,
25/03/2017,17:50,,,29,,,,,,3.1,,
25/03/2017,18:00,,,26,25,,,,,3.0,3.1,
25/03/2017,18:10,,,20,,,,,,2.8,,
25/03/2017,18:20,,,31,,,,,,2.4,,
25/03/2017,18:30,,,31,,,,,,2.6,,
25/03/2017,18:40,,,35,,,,,,2.5,,
25/03/2017,18:50,,,44,,,,,,2.3,,
25/03/2017,19:00,,,44,34,,,,,2.0,2.4,
25/03/2017,19:10,,,41,,,,,,2.1,,
25/03/2017,19:20,,,28,,,,,,2.4,,
25/03/2017,19:30,,,30,,,,,,2.4,,
25/03/2017,19:40,,,31,,,,,,2.5,,
25/03/2017,19:50,,,36,,,,,,2.3,,
25/03/2017,20:00,,,29,33,,,,,2.5,2.4,
25/03/2017,20:10,,,26,,,,,,3.0,,
25/03/2017,20:20,,,33,,,,,,2.6,,
25/03/2017,20:30,,,34,,,,,,2.6,,
25/03/2017,20:40,,,37,,,,,,2.4,,
25/03/2017,20:50,,,41,,,,,,2.1,,
25/03/2017,21:00,,,39,35,,,,,1.9,2.4,
25/03/2017,21:10,,,45,,,,,,2.4,,
25/03/2017,21:20,,,47,,,,,,2.7,,
25/03/2017,21:30,,,45,,,,,,3.1,,
25/03/2017,21:40,,,55,,,,,,2.8,,
25/03/2017,21:50,,,52,,,,,,3.2,,
25/03/2017,22:00,,,58,50,,,,,2.9,2.8,
25/03/2017,22:10,,,54,,,,,,3.1,,
25/03/2017,22:20,,,49,,,,,,2.7,,
25/03/2017,22:30,,,48,,,,,,3.0,,
25/03/2017,22:40,,,54,,,,,,2.9,,
25/03/2017,22:50,,,49,,,,,,3.2,,
25/03/2017,23:00,,,53,51,,,,,3.7,3.1,
25/03/2017,23:10,,,52,,,,,,3.3,,
25/03/2017,23:20,,,42,,,,,,3.3,,
25/03/2017,23:30,,,42,,,,,,2.7,,
25/03/2017,23:40,,,47,,,,,,2.9,,
25/03/2017,23:50,,,50,,,,,,2.8,,
25/03/2017,24:00,,,54,48,77,,,,2.7,2.9,1.8
26/03/2017,00:10,,,53,,,,,,3.0,,
26/03/2017,00:20,,,56,,,,,,2.9,,
26/03/2017,00:30,,,50,,,,,,2.7,,
26/03/2017,00:40,,,48,,,,,,2.3,,
26/03/2017,00:50,,,49,,,,,,2.4,,
26/03/2017,01:00,,,50,51,,,,,2.5,2.6,
26/03/2017,01:10,,,50,,,,,,2.4,,
26/03/2017,01:20,,,42,,,,,,3.0,,
26/03/2017,01:30,,,43,,,,,,2.8,,
26/03/2017,01:40,,,47,,,,,,3.0,,
26/03/2017,01:50,,,44,,,,,,3.1,,
26/03/2017,02:00,,,50,46,,,,,2.2,2.8,
26/03/2017,02:10,,,50,,,,,,2.6,,
26/03/2017,02:20,,,57,,,,,,2.5,,
26/03/2017,02:30,,,53,,,,,,2.0,,
26/03/2017,02:40,,,46,,,,,,2.6,,
26/03/2017,02:50,,,41,,,,,,2.9,,
26/03/2017,03:00,,,40,48,,,,,2.8,2.6,
26/03/2017,03:10,,,46,,,,,,3.2,,
26/03/2017,03:20,,,44,,,,,,3.3,,
26/03/2017,03:30,,,51,,,,,,3.2,,
26/03/2017,03:40,,,42,,,,,,3.4,,
26/03/2017,03:50,,,44,,,,,,2.7,,
26/03/2017,04:00,,,46,45,,,,,3.0,3.1,
26/03/2017,04:10,,,49,,,,,,3.3,,
26/03/2017,04:20,,,44,,,,,,3.3,,
26/03/2017,04:30,,,42,,,,,,3.4,,
26/03/2017,04:40,,,41,,,,,,3.5,,
26/03/2017,04:50,,,41,,,,,,3.7,,
26/03/2017,05:00,,,43,43,,,,,4.4,3.6,
26/03/2017,05:10,,,38,,,,,,3.6,,
26/03/2017,05:20,,,48,,,,,,3.5,,
26/03/2017,05:30,,,49,,,,,,3.3,,
26/03/2017,05:40,,,36,,,,,,2.9,,
26/03/2017,05:50,,,40,,,,,,3.0,,
26/03/2017,06:00,,,41,42,,,,,3.0,3.2,
26/03/2017,06:10,,,49,,,,,,2.5,,
26/03/2017,06:20,,,51,,,,,,2.9,,
26/03/2017,06:30,,,57,,,,,,2.9,,
26/03/2017,06:40,,,56,,,,,,2.6,,
26/03/2017,06:50,,,50,,,,,,2.9,,
26/03/2017,07:00,,,52,52,,,,,3.2,2.9,
26/03/2017,07:10,,,71,,,,,,2.4,,
26/03/2017,07:20,,,68,,,,,,2.8,,
26/03/2017,07:30,,,69,,,,,,2.3,,
26/03/2017,07:40,,,58,,,,,,2.7,,
26/03/2017,07:50,,,52,,,,,,2.9,,
26/03/2017,08:00,,,60,63,,,,,2.6,2.6,
26/03/2017,08:10,,,55,,,,,,3.0,,
26/03/2017,08:20,,,53,,,,,,4.0,,
26/03/2017,08:30,,,57,,,,,,3.8,,
26/03/2017,08:40,,,53,,,,,,4.2,,
26/03/2017,08:50,,,46,,,,,,5.0,,
26/03/2017,09:00,,,49,52,,,,,5.0,4.2,
26/03/2017,09:10,,,55,,,,,,4.8,,
26/03/2017,09:20,,,48,,,,,,4.6,,
26/03/2017,09:30,,,48,,,,,,5.0,,
26/03/2017,09:40,,,49,,,,,,4.6,,
26/03/2017,09:50,,,42,,,,,,4.3,,
26/03/2017,10:00,,,42,47,,,,,4.4,4.6,
26/03/2017,10:10,,,37,,,,,,4.9,,
26/03/2017,10:20,,,44,,,,,,5.6,,
26/03/2017,10:30,,,43,,,,,,5.7,,
26/03/2017,10:40,,,50,,,,,,5.7,,
26/03/2017,10:50,,,42,,,,,,5.6,,
26/03/2017,11:00,,,34,42,,,,,5.8,5.5,
26/03/2017,11:10,,,54,,,,,,5.0,,
26/03/2017,11:20,,,42,,,,,,5.1,,
26/03/2017,11:30,,,46,,,,,,4.8,,
26/03/2017,11:40,,,41,,,,,,4.4,,
26/03/2017,11:50,,,49,,,,,,5.3,,
26/03/2017,12:00,,,42,46,,,,,5.6,5.0,
26/03/2017,12:10,,,50,,,,,,4.9,,
26/03/2017,12:20,,,50,,,,,,4.6,,
26/03/2017,12:30,,,45,,,,,,4.1,,
26/03/2017,12:40,,,58,,,,,,4.0,,
26/03/2017,12:50,,,58,,,,,,3.5,,
26/03/2017,13:00,,,56,53,,,,,3.6,4.1,
26/03/2017,13:10,,,44,,,,,,3.6,,
26/03/2017,13:20,,,42,,,,,,2.7,,
26/03/2017,13:30,,,40,,,,,,3.2,,
26/03/2017,13:40,,,44,,,,,,3.1,,
26/03/2017,13:50,,,48,,,,,,3.8,,
26/03/2017,14:00,,,46,44,,,,,4.3,3.5,
26/03/2017,14:10,,,37,,,,,,5.1,,
26/03/2017,14:20,,,41,,,,,,5.2,,
26/03/2017,14:30,,,37,,,,,,5.3,,
26/03/2017,14:40,,,37,,,,,,5.8,,
26/03/2017,14:50,,,33,,,,,,6.3,,
26/03/2017,15:00,,,39,37,,,,,5.6,5.6,
26/03/2017,15:10,,,32,,,,,,6.0,,
26/03/2017,15:20,,,36,,,,,,4.7,,
26/03/2017,15:30,,,42,,,,,,5.2,,
26/03/2017,15:40,,,41,,,,,,5.0,,
26/03/2017,15:50,,,37,,,,,,5.0,,
26/03/2017,16:00,,,41,38,,,,,5.6,5.2,
26/03/2017,16:10,,,44,,,,,,5.3,,
26/03/2017,16:20,,,39,,,,,,5.9,,
26/03/2017,16:30,,,47,,,,,,4.9,,
26/03/2017,16:40,,,40,,,,,,4.9,,
26/03/2017,16:50,,,31,,,,,,5.3,,
26/03/2017,17:00,,,37,40,,,,,4.5,5.1,
26/03/2017,17:10,,,44,,,,,,4.1,,
26/03/2017,17:20,,,41,,,,,,4.9,,
26/03/2017,17:30,,,47,,,,,,4.3,,
26/03/2017,17:40,,,46,,,,,,4.7,,
26/03/2017,17:50,,,43,,,,,,4.6,,
26/03/2017,18:00,,,36,43,,,,,4.2,4.5,
26/03/2017,18:10,,,44,,,,,,5.1,,
26/03/2017,18:20,,,45,,,,,,4.0,,
26/03/2017,18:30,,,38,,,,,,3.9,,
26/03/2017,18:40,,,37,,,,,,5.0,,
26/03/2017,18:50,,,35,,,,,,4.8,,
26/03/2017,19:00,,,40,40,,,,,4.9,4.6,
26/03/2017,19:10,,,42,,,,,,4.5,,
26/03/2017,19:20,,,33,,,,,,4.8,,
26/03/2017,19:30,,,31,,,,,,4.0,,
26/03/2017,19:40,,,29,,,,,,3.1,,
26/03/2017,19:50,,,35,,,,,,3.1,,
26/03/2017,20:00,,,41,35,,,,,3.3,3.8,
26/03/2017,20:10,,,45,,,,,,3.6,,
26/03/2017,20:20,,,,,,,,,,,
26/03/2017,20:30,,,,,,,,,,,
26/03/2017,20:40,,,,,,,,,,,
26/03/2017,20:50,,,,,,,,,,,
26/03/2017,21:00,,,,,,,,,,,
26/03/2017,21:10,,,,,,,,,,,
26/03/2017,21:20,,,,,,,,,,,
26/03/2017,21:30,,,,,,,,,,,
26/03/2017,21:40,,,,,,,,,,,
26/03/2017,21:50,,,,,,,,,,,
26/03/2017,22:00,,,54,,,,,,3.0,,
26/03/2017,22:10,,,63,,,,,,3.0,,
26/03/2017,22:20,,,61,,,,,,2.3,,
26/03/2017,22:30,,,55,,,,,,2.9,,
26/03/2017,22:40,,,65,,,,,,3.0,,
26/03/2017,22:50,,,77,,,,,,2.2,,
26/03/2017,23:00,,,43,61,,,,,2.9,2.7,
26/03/2017,23:10,,,64,,,,,,3.9,,
26/03/2017,23:20,,,66,,,,,,3.7,,
26/03/2017,23:30,,,69,,,,,,2.8,,
26/03/2017,23:40,,,75,,,,,,2.5,,
26/03/2017,23:50,,,72,,,,,,2.1,,
26/03/2017,24:00,,,82,71,47,,,,2.5,2.9,3.9
27/03/2017,00:10,,,86,,,,,,2.3,,
27/03/2017,00:20,,,82,,,,,,2.5,,
27/03/2017,00:30,,,88,,,,,,1.6,,
27/03/2017,00:40,,,102,,,,,,2.0,,
27/03/2017,00:50,,,92,,,,,,1.8,,
27/03/2017,01:00,,,95,91,,,,,1.3,1.9,
27/03/2017,01:10,,,143,,,,,,0.7,,
27/03/2017,01:20,,,141,,,,,,0.6,,
27/03/2017,01:30,,,136,,,,,,0.9,,
27/03/2017,01:40,,,127,,,,,,1.6,,
27/03/2017,01:50,,,80,,,,,,0.9,,
27/03/2017,02:00,,,108,123,,,,,0.7,0.9,
27/03/2017,02:10,,,42,,,,,,1.3,,
27/03/2017,02:20,,,51,,,,,,2.1,,
27/03/2017,02:30,,,53,,,,,,2.3,,
27/03/2017,02:40,,,53,,,,,,2.4,,
27/03/2017,02:50,,,43,,,,,,2.8,,
27/03/2017,03:00,,,42,47,,,,,2.9,2.3,
27/03/2017,03:10,,,36,,,,,,2.2,,
27/03/2017,03:20,,,56,,,,,,2.5,,
27/03/2017,03:30,,,47,,,,,,3.2,,
27/03/2017,03:40,,,26,,,,,,3.4,,
27/03/2017,03:50,,,21,,,,,,3.5,,
27/03/2017,04:00,,,11,33,,,,,3.9,3.1,
27/03/2017,04:10,,,9,,,,,,3.2,,
27/03/2017,04:20,,,9,,,,,,3.2,,
27/03/2017,04:30,,,6,,,,,,2.6,,
27/03/2017,04:40,,,355,,,,,,2.0,,
27/03/2017,04:50,,,5,,,,,,2.1,,
27/03/2017,05:00,,,3,64,,,,,2.0,2.5,
27/03/2017,05:10,,,3,,,,,,2.7,,
27/03/2017,05:20,,,7,,,,,,2.4,,
27/03/2017,05:30,,,6,,,,,,2.7,,
27/03/2017,05:40,,,356,,,,,,1.9,,
27/03/2017,05:50,,,347,,,,,,1.7,,
27/03/2017,06:00,,,349,178,,,,,1.2,2.1,
27/03/2017,06:10,,,2,,,,,,1.8,,
27/03/2017,06:20,,,,,,,,,,,
27/03/2017,06:30,,,,,,,,,,,
27/03/2017,06:40,,,,,,,,,,,
27/03/2017,06:50,,,,,,,,,,,
27/03/2017,07:00,,,,,,,,,,,
27/03/2017,07:10,,,,,,,,,,,
27/03/2017,07:20,,,,,,,,,,,
27/03/2017,07:30,,,,,,,,,,,
