"Table for Takapuna Time Range: 01/08/2012 00:00 to 01/09/2012 00:00"
"Source",,,"AC Takapuna WDR 10min average",,"AC Takapuna WDR_RAW 10min average","AC Takapuna WDR_RAW 1h average",,"AC Takapuna WSP 10min average","AC Takapuna WSP 1h average",,"AC Takapuna WSP_RAW 10min average","AC Takapuna WSP_RAW 1h average"
"Date","Time","AC Takapuna WDR 10min average [°]","AC Takapuna WDR 1h average [°]","AC Takapuna WDR_RAW 10min average [°]","AC Takapuna WDR_RAW 1h average [°]","AC Takapuna WDR_RAW 24h average [°]","AC Takapuna WSP 10min average [m/s]","AC Takapuna WSP 1h average [m/s]","AC Takapuna WSP 24h average [m/s]","AC Takapuna WSP_RAW 10min average [m/s]","AC Takapuna WSP_RAW 1h average [m/s]","AC Takapuna WSP_RAW 24h average [m/s]"
19/08/2012,14:50,42,,42,,,2.5,,,2.5,,
19/08/2012,15:00,40,48,40,48,,2.7,2.8,,2.7,2.8,
19/08/2012,15:10,41,,41,,,2.8,,,2.8,,
19/08/2012,15:20,30,,30,,,2.4,,,2.4,,
19/08/2012,15:30,28,,28,,,2.6,,,2.6,,
19/08/2012,15:40,29,,29,,,3.2,,,3.2,,
19/08/2012,15:50,27,,27,,,2.6,,,2.6,,
19/08/2012,16:00,38,32,38,32,,2.7,2.7,,2.7,2.7,
19/08/2012,16:10,41,,41,,,3.3,,,3.3,,
19/08/2012,16:20,39,,39,,,2.6,,,2.6,,
19/08/2012,16:30,45,,45,,,2.7,,,2.7,,
19/08/2012,16:40,43,,43,,,2.7,,,2.7,,
19/08/2012,16:50,30,,30,,,2.7,,,2.7,,
19/08/2012,17:00,26,37,26,37,,2.6,2.8,,2.6,2.8,
19/08/2012,17:10,31,,31,,,2.0,,,2.0,,
19/08/2012,17:20,9,,9,,,2.3,,,2.3,,
19/08/2012,17:30,13,,13,,,1.9,,,1.9,,
19/08/2012,17:40,47,,47,,,3.5,,,3.5,,
19/08/2012,17:50,45,,45,,,2.6,,,2.6,,
19/08/2012,18:00,43,32,43,32,,2.1,2.4,,2.1,2.4,
19/08/2012,18:10,36,,36,,,2.1,,,2.1,,
19/08/2012,18:20,35,,35,,,1.8,,,1.8,,
19/08/2012,18:30,18,,18,,,1.7,,,1.7,,
19/08/2012,18:40,25,,25,,,1.5,,,1.5,,
19/08/2012,18:50,28,,28,,,1.4,,,1.4,,
19/08/2012,19:00,35,30,35,30,,1.6,1.7,,1.6,1.7,
19/08/2012,19:10,40,,40,,,1.5,,,1.5,,
19/08/2012,19:20,35,,35,,,1.9,,,1.9,,
19/08/2012,19:30,21,,21,,,1.7,,,1.7,,
19/08/2012,19:40,24,,24,,,2.0,,,2.0,,
19/08/2012,19:50,28,,28,,,2.5,,,2.5,,
19/08/2012,20:00,9,26,9,26,,2.3,2.0,,2.3,2.0,
19/08/2012,20:10,6,,6,,,2.5,,,2.5,,
19/08/2012,20:20,11,,11,,,2.5,,,2.5,,
19/08/2012,20:30,4,,4,,,1.9,,,1.9,,
19/08/2012,20:40,27,,27,,,1.8,,,1.8,,
19/08/2012,20:50,19,,19,,,1.7,,,1.7,,
19/08/2012,21:00,23,15,23,15,,1.4,2.0,,1.4,2.0,
19/08/2012,21:10,24,,24,,,1.5,,,1.5,,
19/08/2012,21:20,341,,341,,,1.5,,,1.5,,
19/08/2012,21:30,16,,16,,,1.8,,,1.8,,
19/08/2012,21:40,11,,11,,,1.6,,,1.6,,
19/08/2012,21:50,27,,27,,,1.4,,,1.4,,
19/08/2012,22:00,1,70,1,70,,0.9,1.4,,0.9,1.4,
19/08/2012,22:10,24,,24,,,1.0,,,1.0,,
19/08/2012,22:20,19,,19,,,1.0,,,1.0,,
19/08/2012,22:30,14,,14,,,0.7,,,0.7,,
19/08/2012,22:40,26,,26,,,0.6,,,0.6,,
19/08/2012,22:50,21,,21,,,0.5,,,0.5,,
19/08/2012,23:00,17,20,17,20,,0.2,0.7,,0.2,0.7,
19/08/2012,23:10,21,,21,,,0.7,,,0.7,,
19/08/2012,23:20,40,,40,,,1.0,,,1.0,,
19/08/2012,23:30,356,,356,,,0.4,,,0.4,,
19/08/2012,23:40,228,,228,,,0.4,,,0.4,,
19/08/2012,23:50,227,,227,,,0.2,,,0.2,,
19/08/2012,24:00,228,183,228,183,84,0.4,0.5,1.6,0.4,0.5,1.6
20/08/2012,00:10,229,,229,,,0.1,,,0.1,,
20/08/2012,00:20,204,,204,,,0.5,,,0.5,,
20/08/2012,00:30,200,,200,,,0.2,,,0.2,,
20/08/2012,00:40,220,,220,,,0.2,,,0.2,,
20/08/2012,00:50,281,,281,,,0.3,,,0.3,,
20/08/2012,01:00,6,190,6,190,,0.5,0.3,,0.5,0.3,
20/08/2012,01:10,350,,350,,,0.4,,,0.4,,
20/08/2012,01:20,345,,345,,,0.3,,,0.3,,
20/08/2012,01:30,7,,7,,,0.6,,,0.6,,
20/08/2012,01:40,13,,13,,,0.3,,,0.3,,
20/08/2012,01:50,13,,13,,,0.1,,,0.1,,
20/08/2012,02:00,13,123,13,123,,0.1,0.3,,0.1,0.3,
20/08/2012,02:10,333,,333,,,0.2,,,0.2,,
20/08/2012,02:20,280,,280,,,0.3,,,0.3,,
20/08/2012,02:30,328,,328,,,0.6,,,0.6,,
20/08/2012,02:40,24,,24,,,0.4,,,0.4,,
20/08/2012,02:50,334,,334,,,0.6,,,0.6,,
20/08/2012,03:00,306,268,306,268,,0.8,0.5,,0.8,0.5,
20/08/2012,03:10,1,,1,,,0.5,,,0.5,,
20/08/2012,03:20,357,,357,,,0.6,,,0.6,,
20/08/2012,03:30,9,,9,,,0.6,,,0.6,,
20/08/2012,03:40,40,,40,,,0.4,,,0.4,,
20/08/2012,03:50,350,,350,,,0.1,,,0.1,,
20/08/2012,04:00,300,176,300,176,,0.4,0.4,,0.4,0.4,
20/08/2012,04:10,298,,298,,,0.4,,,0.4,,
20/08/2012,04:20,294,,294,,,1.2,,,1.2,,
20/08/2012,04:30,300,,300,,,0.9,,,0.9,,
20/08/2012,04:40,325,,325,,,1.1,,,1.1,,
20/08/2012,04:50,305,,305,,,1.1,,,1.1,,
20/08/2012,05:00,308,305,308,305,,0.8,0.9,,0.8,0.9,
20/08/2012,05:10,313,,313,,,0.6,,,0.6,,
20/08/2012,05:20,300,,300,,,0.5,,,0.5,,
20/08/2012,05:30,322,,322,,,0.7,,,0.7,,
20/08/2012,05:40,318,,318,,,0.5,,,0.5,,
20/08/2012,05:50,330,,330,,,0.6,,,0.6,,
20/08/2012,06:00,325,318,325,318,,0.7,0.6,,0.7,0.6,
20/08/2012,06:10,324,,324,,,0.5,,,0.5,,
20/08/2012,06:20,327,,327,,,0.6,,,0.6,,
20/08/2012,06:30,342,,342,,,0.6,,,0.6,,
20/08/2012,06:40,12,,12,,,0.6,,,0.6,,
20/08/2012,06:50,19,,19,,,0.9,,,0.9,,
20/08/2012,07:00,8,172,8,172,,0.7,0.7,,0.7,0.7,
20/08/2012,07:10,21,,21,,,0.5,,,0.5,,
20/08/2012,07:20,321,,321,,,0.9,,,0.9,,
20/08/2012,07:30,313,,313,,,1.5,,,1.5,,
20/08/2012,07:40,304,,304,,,1.1,,,1.1,,
20/08/2012,07:50,301,,301,,,0.9,,,0.9,,
20/08/2012,08:00,313,262,313,262,,0.8,1.0,,0.8,1.0,
20/08/2012,08:10,312,,312,,,0.9,,,0.9,,
20/08/2012,08:20,326,,326,,,0.8,,,0.8,,
20/08/2012,08:30,303,,303,,,1.8,,,1.8,,
20/08/2012,08:40,298,,298,,,2.0,,,2.0,,
20/08/2012,08:50,299,,299,,,2.0,,,2.0,,
20/08/2012,09:00,299,306,299,306,,2.5,1.7,,2.5,1.7,
20/08/2012,09:10,286,,286,,,3.6,,,3.6,,
20/08/2012,09:20,274,,274,,,2.8,,,2.8,,
20/08/2012,09:30,271,,271,,,3.0,,,3.0,,
20/08/2012,09:40,282,,282,,,3.0,,,3.0,,
20/08/2012,09:50,278,,278,,,3.5,,,3.5,,
20/08/2012,10:00,288,280,288,280,,3.8,3.3,,3.8,3.3,
20/08/2012,10:10,304,,304,,,2.7,,,2.7,,
20/08/2012,10:20,299,,299,,,2.9,,,2.9,,
20/08/2012,10:30,296,,296,,,3.1,,,3.1,,
20/08/2012,10:40,291,,291,,,4.3,,,4.3,,
20/08/2012,10:50,292,,292,,,5.1,,,5.1,,
20/08/2012,11:00,295,296,295,296,,5.6,3.9,,5.6,3.9,
20/08/2012,11:10,291,,291,,,5.5,,,5.5,,
20/08/2012,11:20,287,,287,,,7.2,,,7.2,,
20/08/2012,11:30,292,,292,,,6.4,,,6.4,,
20/08/2012,11:40,290,,290,,,6.5,,,6.5,,
20/08/2012,11:50,295,,295,,,7.0,,,7.0,,
20/08/2012,12:00,287,290,287,290,,9.1,7.0,,9.1,7.0,
20/08/2012,12:10,287,,287,,,9.2,,,9.2,,
20/08/2012,12:20,287,,287,,,8.3,,,8.3,,
20/08/2012,12:30,278,,278,,,9.2,,,9.2,,
20/08/2012,12:40,279,,279,,,9.0,,,9.0,,
20/08/2012,12:50,272,,272,,,9.4,,,9.4,,
20/08/2012,13:00,269,279,269,279,,9.4,9.1,,9.4,9.1,
20/08/2012,13:10,279,,279,,,9.3,,,9.3,,
20/08/2012,13:20,279,,279,,,9.4,,,9.4,,
20/08/2012,13:30,278,,278,,,9.6,,,9.6,,
20/08/2012,13:40,272,,272,,,8.6,,,8.6,,
20/08/2012,13:50,270,,270,,,8.9,,,8.9,,
20/08/2012,14:00,272,275,272,275,,9.7,9.3,,9.7,9.3,
20/08/2012,14:10,272,,272,,,8.8,,,8.8,,
20/08/2012,14:20,267,,267,,,8.2,,,8.2,,
20/08/2012,14:30,263,,263,,,7.5,,,7.5,,
20/08/2012,14:40,266,,266,,,8.8,,,8.8,,
20/08/2012,14:50,262,,262,,,7.5,,,7.5,,
20/08/2012,15:00,262,265,262,265,,7.6,8.1,,7.6,8.1,
20/08/2012,15:10,265,,265,,,8.2,,,8.2,,
20/08/2012,15:20,264,,264,,,6.8,,,6.8,,
20/08/2012,15:30,267,,267,,,7.0,,,7.0,,
20/08/2012,15:40,266,,266,,,7.0,,,7.0,,
20/08/2012,15:50,261,,261,,,6.7,,,6.7,,
20/08/2012,16:00,262,264,262,264,,6.2,7.0,,6.2,7.0,
20/08/2012,16:10,269,,269,,,7.0,,,7.0,,
20/08/2012,16:20,256,,256,,,5.6,,,5.6,,
20/08/2012,16:30,262,,262,,,5.8,,,5.8,,
20/08/2012,16:40,263,,263,,,6.7,,,6.7,,
20/08/2012,16:50,266,,266,,,6.2,,,6.2,,
20/08/2012,17:00,267,264,267,264,,6.4,6.3,,6.4,6.3,
20/08/2012,17:10,264,,264,,,6.7,,,6.7,,
20/08/2012,17:20,262,,262,,,6.0,,,6.0,,
20/08/2012,17:30,263,,263,,,5.8,,,5.8,,
20/08/2012,17:40,266,,266,,,5.6,,,5.6,,
20/08/2012,17:50,266,,266,,,5.1,,,5.1,,
20/08/2012,18:00,264,264,264,264,,5.0,5.7,,5.0,5.7,
20/08/2012,18:10,267,,267,,,4.9,,,4.9,,
20/08/2012,18:20,272,,272,,,5.4,,,5.4,,
20/08/2012,18:30,272,,272,,,5.0,,,5.0,,
20/08/2012,18:40,271,,271,,,5.0,,,5.0,,
20/08/2012,18:50,275,,275,,,5.0,,,5.0,,
20/08/2012,19:00,274,272,274,272,,4.9,5.0,,4.9,5.0,
20/08/2012,19:10,275,,275,,,4.7,,,4.7,,
20/08/2012,19:20,278,,278,,,5.6,,,5.6,,
20/08/2012,19:30,270,,270,,,4.0,,,4.0,,
20/08/2012,19:40,276,,276,,,4.1,,,4.1,,
20/08/2012,19:50,275,,275,,,4.3,,,4.3,,
20/08/2012,20:00,274,275,274,275,,2.4,4.2,,2.4,4.2,
20/08/2012,20:10,264,,264,,,2.1,,,2.1,,
20/08/2012,20:20,273,,273,,,2.6,,,2.6,,
20/08/2012,20:30,273,,273,,,2.6,,,2.6,,
20/08/2012,20:40,270,,270,,,4.1,,,4.1,,
20/08/2012,20:50,277,,277,,,5.3,,,5.3,,
20/08/2012,21:00,271,271,271,271,,4.5,3.6,,4.5,3.6,
20/08/2012,21:10,267,,267,,,4.3,,,4.3,,
20/08/2012,21:20,264,,264,,,3.9,,,3.9,,
20/08/2012,21:30,271,,271,,,3.8,,,3.8,,
20/08/2012,21:40,277,,277,,,3.8,,,3.8,,
20/08/2012,21:50,269,,269,,,3.7,,,3.7,,
20/08/2012,22:00,269,269,269,269,,3.7,3.8,,3.7,3.8,
20/08/2012,22:10,270,,270,,,4.7,,,4.7,,
20/08/2012,22:20,267,,267,,,5.2,,,5.2,,
20/08/2012,22:30,263,,263,,,4.9,,,4.9,,
20/08/2012,22:40,258,,258,,,3.6,,,3.6,,
20/08/2012,22:50,260,,260,,,4.0,,,4.0,,
20/08/2012,23:00,265,264,265,264,,4.4,4.5,,4.4,4.5,
20/08/2012,23:10,262,,262,,,4.7,,,4.7,,
20/08/2012,23:20,262,,262,,,4.9,,,4.9,,
20/08/2012,23:30,257,,257,,,4.8,,,4.8,,
20/08/2012,23:40,255,,255,,,5.7,,,5.7,,
20/08/2012,23:50,255,,255,,,4.9,,,4.9,,
20/08/2012,24:00,257,258,257,258,259,4.3,4.9,3.8,4.3,4.9,3.8
21/08/2012,00:10,256,,256,,,3.2,,,3.2,,
21/08/2012,00:20,255,,255,,,2.4,,,2.4,,
21/08/2012,00:30,224,,224,,,1.1,,,1.1,,
21/08/2012,00:40,251,,251,,,1.1,,,1.1,,
21/08/2012,00:50,260,,260,,,1.9,,,1.9,,
21/08/2012,01:00,259,251,259,251,,3.6,2.2,,3.6,2.2,
21/08/2012,01:10,251,,251,,,3.5,,,3.5,,
21/08/2012,01:20,251,,251,,,3.0,,,3.0,,
21/08/2012,01:30,253,,253,,,3.7,,,3.7,,
21/08/2012,01:40,244,,244,,,3.6,,,3.6,,
21/08/2012,01:50,253,,253,,,3.5,,,3.5,,
21/08/2012,02:00,247,250,247,250,,2.9,3.3,,2.9,3.3,
21/08/2012,02:10,251,,251,,,2.7,,,2.7,,
21/08/2012,02:20,256,,256,,,2.4,,,2.4,,
21/08/2012,02:30,258,,258,,,2.7,,,2.7,,
21/08/2012,02:40,254,,254,,,2.3,,,2.3,,
21/08/2012,02:50,258,,258,,,2.5,,,2.5,,
21/08/2012,03:00,264,257,264,257,,2.5,2.5,,2.5,2.5,
21/08/2012,03:10,260,,260,,,2.6,,,2.6,,
21/08/2012,03:20,257,,257,,,2.7,,,2.7,,
21/08/2012,03:30,262,,262,,,2.8,,,2.8,,
21/08/2012,03:40,265,,265,,,2.7,,,2.7,,
21/08/2012,03:50,258,,258,,,2.3,,,2.3,,
21/08/2012,04:00,257,260,257,260,,2.4,2.6,,2.4,2.6,
21/08/2012,04:10,264,,264,,,2.4,,,2.4,,
21/08/2012,04:20,279,,279,,,3.2,,,3.2,,
21/08/2012,04:30,270,,270,,,2.7,,,2.7,,
21/08/2012,04:40,274,,274,,,2.5,,,2.5,,
21/08/2012,04:50,296,,296,,,1.8,,,1.8,,
21/08/2012,05:00,274,276,274,276,,1.4,2.3,,1.4,2.3,
21/08/2012,05:10,266,,266,,,1.8,,,1.8,,
21/08/2012,05:20,264,,264,,,1.8,,,1.8,,
21/08/2012,05:30,270,,270,,,2.1,,,2.1,,
21/08/2012,05:40,276,,276,,,2.3,,,2.3,,
21/08/2012,05:50,290,,290,,,2.1,,,2.1,,
21/08/2012,06:00,294,277,294,277,,1.4,1.9,,1.4,1.9,
21/08/2012,06:10,288,,288,,,1.2,,,1.2,,
21/08/2012,06:20,283,,283,,,2.5,,,2.5,,
21/08/2012,06:30,263,,263,,,2.4,,,2.4,,
21/08/2012,06:40,271,,271,,,2.6,,,2.6,,
21/08/2012,06:50,269,,269,,,2.3,,,2.3,,
21/08/2012,07:00,266,273,266,273,,2.3,2.2,,2.3,2.2,
21/08/2012,07:10,265,,265,,,3.6,,,3.6,,
21/08/2012,07:20,258,,258,,,3.9,,,3.9,,
21/08/2012,07:30,255,,255,,,2.6,,,2.6,,
21/08/2012,07:40,250,,250,,,1.9,,,1.9,,
21/08/2012,07:50,246,,246,,,1.6,,,1.6,,
21/08/2012,08:00,247,253,247,253,,1.6,2.5,,1.6,2.5,
21/08/2012,08:10,244,,244,,,1.8,,,1.8,,
21/08/2012,08:20,242,,242,,,3.0,,,3.0,,
21/08/2012,08:30,247,,247,,,3.3,,,3.3,,
21/08/2012,08:40,250,,250,,,3.4,,,3.4,,
21/08/2012,08:50,245,,245,,,3.3,,,3.3,,
21/08/2012,09:00,248,246,248,246,,3.5,3.1,,3.5,3.1,
21/08/2012,09:10,249,,249,,,2.9,,,2.9,,
21/08/2012,09:20,241,,241,,,2.6,,,2.6,,
21/08/2012,09:30,236,,236,,,2.5,,,2.5,,
21/08/2012,09:40,241,,241,,,2.2,,,2.2,,
21/08/2012,09:50,248,,248,,,2.4,,,2.4,,
21/08/2012,10:00,242,243,242,243,,2.3,2.5,,2.3,2.5,
21/08/2012,10:10,248,,248,,,3.9,,,3.9,,
21/08/2012,10:20,249,,249,,,4.2,,,4.2,,
21/08/2012,10:30,245,,245,,,2.7,,,2.7,,
21/08/2012,10:40,247,,247,,,4.2,,,4.2,,
21/08/2012,10:50,253,,253,,,4.2,,,4.2,,
21/08/2012,11:00,258,250,258,250,,4.4,3.9,,4.4,3.9,
21/08/2012,11:10,259,,259,,,3.8,,,3.8,,
21/08/2012,11:20,260,,260,,,3.8,,,3.8,,
21/08/2012,11:30,255,,255,,,4.2,,,4.2,,
21/08/2012,11:40,238,,238,,,4.0,,,4.0,,
21/08/2012,11:50,238,,238,,,3.8,,,3.8,,
21/08/2012,12:00,242,249,242,249,,3.8,3.9,,3.8,3.9,
21/08/2012,12:10,244,,244,,,4.0,,,4.0,,
21/08/2012,12:20,238,,238,,,3.1,,,3.1,,
21/08/2012,12:30,225,,225,,,4.0,,,4.0,,
21/08/2012,12:40,218,,218,,,3.7,,,3.7,,
21/08/2012,12:50,232,,232,,,3.7,,,3.7,,
21/08/2012,13:00,232,231,232,231,,3.2,3.6,,3.2,3.6,
21/08/2012,13:10,219,,219,,,2.8,,,2.8,,
21/08/2012,13:20,220,,220,,,3.4,,,3.4,,
21/08/2012,13:30,224,,224,,,3.5,,,3.5,,
21/08/2012,13:40,223,,223,,,3.5,,,3.5,,
21/08/2012,13:50,208,,208,,,3.9,,,3.9,,
21/08/2012,14:00,216,218,216,218,,5.1,3.7,,5.1,3.7,
21/08/2012,14:10,229,,229,,,3.3,,,3.3,,
21/08/2012,14:20,239,,239,,,3.5,,,3.5,,
21/08/2012,14:30,232,,232,,,3.8,,,3.8,,
21/08/2012,14:40,241,,241,,,3.3,,,3.3,,
21/08/2012,14:50,240,,240,,,3.7,,,3.7,,
21/08/2012,15:00,235,236,235,236,,3.0,3.4,,3.0,3.4,
21/08/2012,15:10,231,,231,,,3.7,,,3.7,,
21/08/2012,15:20,231,,231,,,3.1,,,3.1,,
21/08/2012,15:30,233,,233,,,2.9,,,2.9,,
21/08/2012,15:40,231,,231,,,3.0,,,3.0,,
21/08/2012,15:50,234,,234,,,3.7,,,3.7,,
21/08/2012,16:00,229,232,229,232,,3.3,3.3,,3.3,3.3,
21/08/2012,16:10,233,,233,,,3.7,,,3.7,,
21/08/2012,16:20,242,,242,,,4.2,,,4.2,,
21/08/2012,16:30,236,,236,,,4.3,,,4.3,,
21/08/2012,16:40,237,,237,,,3.6,,,3.6,,
21/08/2012,16:50,237,,237,,,3.3,,,3.3,,
21/08/2012,17:00,241,238,241,238,,3.7,3.8,,3.7,3.8,
21/08/2012,17:10,234,,234,,,3.1,,,3.1,,
21/08/2012,17:20,236,,236,,,2.7,,,2.7,,
21/08/2012,17:30,235,,235,,,2.5,,,2.5,,
21/08/2012,17:40,236,,236,,,2.1,,,2.1,,
21/08/2012,17:50,234,,234,,,2.2,,,2.2,,
21/08/2012,18:00,233,235,233,235,,2.8,2.6,,2.8,2.6,
21/08/2012,18:10,236,,236,,,2.9,,,2.9,,
21/08/2012,18:20,237,,237,,,3.1,,,3.1,,
21/08/2012,18:30,241,,241,,,3.4,,,3.4,,
21/08/2012,18:40,238,,238,,,3.0,,,3.0,,
21/08/2012,18:50,235,,235,,,2.5,,,2.5,,
21/08/2012,19:00,241,238,241,238,,2.8,2.9,,2.8,2.9,
21/08/2012,19:10,242,,242,,,3.2,,,3.2,,
21/08/2012,19:20,244,,244,,,2.7,,,2.7,,
21/08/2012,19:30,230,,230,,,2.3,,,2.3,,
21/08/2012,19:40,221,,221,,,2.0,,,2.0,,
21/08/2012,19:50,234,,234,,,3.2,,,3.2,,
21/08/2012,20:00,236,235,236,235,,2.2,2.6,,2.2,2.6,
21/08/2012,20:10,237,,237,,,1.3,,,1.3,,
21/08/2012,20:20,250,,250,,,1.5,,,1.5,,
21/08/2012,20:30,252,,252,,,1.8,,,1.8,,
21/08/2012,20:40,251,,251,,,1.6,,,1.6,,
21/08/2012,20:50,254,,254,,,1.4,,,1.4,,
21/08/2012,21:00,241,248,241,248,,1.1,1.5,,1.1,1.5,
21/08/2012,21:10,250,,250,,,1.1,,,1.1,,
21/08/2012,21:20,259,,259,,,1.2,,,1.2,,
21/08/2012,21:30,264,,264,,,1.5,,,1.5,,
21/08/2012,21:40,251,,251,,,1.2,,,1.2,,
21/08/2012,21:50,254,,254,,,1.9,,,1.9,,
21/08/2012,22:00,243,254,243,254,,1.4,1.4,,1.4,1.4,
21/08/2012,22:10,253,,253,,,1.3,,,1.3,,
21/08/2012,22:20,258,,258,,,1.4,,,1.4,,
21/08/2012,22:30,255,,255,,,1.4,,,1.4,,
21/08/2012,22:40,258,,258,,,1.7,,,1.7,,
21/08/2012,22:50,272,,272,,,1.8,,,1.8,,
21/08/2012,23:00,269,261,269,261,,1.8,1.6,,1.8,1.6,
21/08/2012,23:10,269,,269,,,2.0,,,2.0,,
21/08/2012,23:20,258,,258,,,1.2,,,1.2,,
21/08/2012,23:30,263,,263,,,1.2,,,1.2,,
21/08/2012,23:40,259,,259,,,1.8,,,1.8,,
21/08/2012,23:50,257,,257,,,2.2,,,2.2,,
21/08/2012,24:00,253,260,253,260,249,2.0,1.7,2.7,2.0,1.7,2.7
22/08/2012,00:10,252,,252,,,1.9,,,1.9,,
22/08/2012,00:20,257,,257,,,2.1,,,2.1,,
22/08/2012,00:30,255,,255,,,2.0,,,2.0,,
22/08/2012,00:40,254,,254,,,2.5,,,2.5,,
22/08/2012,00:50,253,,253,,,2.4,,,2.4,,
22/08/2012,01:00,250,253,250,253,,1.9,2.1,,1.9,2.1,
22/08/2012,01:10,247,,247,,,2.0,,,2.0,,
22/08/2012,01:20,247,,247,,,1.8,,,1.8,,
22/08/2012,01:30,245,,245,,,1.5,,,1.5,,
22/08/2012,01:40,239,,239,,,1.3,,,1.3,,
22/08/2012,01:50,237,,237,,,1.5,,,1.5,,
22/08/2012,02:00,256,245,256,245,,1.8,1.6,,1.8,1.6,
22/08/2012,02:10,248,,248,,,2.1,,,2.1,,
22/08/2012,02:20,245,,245,,,2.6,,,2.6,,
22/08/2012,02:30,252,,252,,,2.0,,,2.0,,
22/08/2012,02:40,253,,253,,,2.1,,,2.1,,
22/08/2012,02:50,242,,242,,,1.9,,,1.9,,
22/08/2012,03:00,245,247,245,247,,1.9,2.1,,1.9,2.1,
22/08/2012,03:10,237,,237,,,1.6,,,1.6,,
22/08/2012,03:20,235,,235,,,1.0,,,1.0,,
22/08/2012,03:30,238,,238,,,1.2,,,1.2,,
22/08/2012,03:40,252,,252,,,2.0,,,2.0,,
22/08/2012,03:50,256,,256,,,2.3,,,2.3,,
22/08/2012,04:00,253,245,253,245,,2.1,1.7,,2.1,1.7,
22/08/2012,04:10,255,,255,,,1.6,,,1.6,,
22/08/2012,04:20,251,,251,,,1.1,,,1.1,,
22/08/2012,04:30,258,,258,,,1.7,,,1.7,,
22/08/2012,04:40,267,,267,,,2.0,,,2.0,,
22/08/2012,04:50,274,,274,,,2.2,,,2.2,,
22/08/2012,05:00,265,262,265,262,,1.7,1.7,,1.7,1.7,
22/08/2012,05:10,263,,263,,,2.0,,,2.0,,
22/08/2012,05:20,271,,271,,,1.9,,,1.9,,
22/08/2012,05:30,269,,269,,,2.2,,,2.2,,
22/08/2012,05:40,265,,265,,,1.7,,,1.7,,
22/08/2012,05:50,271,,271,,,1.7,,,1.7,,
22/08/2012,06:00,273,269,273,269,,1.4,1.8,,1.4,1.8,
22/08/2012,06:10,280,,280,,,2.1,,,2.1,,
22/08/2012,06:20,281,,281,,,2.1,,,2.1,,
22/08/2012,06:30,272,,272,,,2.2,,,2.2,,
22/08/2012,06:40,261,,261,,,2.3,,,2.3,,
22/08/2012,06:50,262,,262,,,2.5,,,2.5,,
22/08/2012,07:00,252,268,252,268,,2.0,2.2,,2.0,2.2,
22/08/2012,07:10,251,,251,,,2.1,,,2.1,,
22/08/2012,07:20,251,,251,,,2.0,,,2.0,,
22/08/2012,07:30,252,,252,,,2.2,,,2.2,,
22/08/2012,07:40,246,,246,,,1.8,,,1.8,,
22/08/2012,07:50,242,,242,,,1.5,,,1.5,,
22/08/2012,08:00,244,248,244,248,,1.5,1.8,,1.5,1.8,
22/08/2012,08:10,243,,243,,,1.7,,,1.7,,
22/08/2012,08:20,244,,244,,,1.7,,,1.7,,
22/08/2012,08:30,247,,247,,,1.8,,,1.8,,
22/08/2012,08:40,242,,242,,,1.6,,,1.6,,
22/08/2012,08:50,250,,250,,,2.1,,,2.1,,
22/08/2012,09:00,238,244,238,244,,1.6,1.7,,1.6,1.7,
22/08/2012,09:10,214,,214,,,1.8,,,1.8,,
22/08/2012,09:20,224,,224,,,2.0,,,2.0,,
22/08/2012,09:30,237,,237,,,1.8,,,1.8,,
22/08/2012,09:40,235,,235,,,2.7,,,2.7,,
22/08/2012,09:50,231,,231,,,2.6,,,2.6,,
22/08/2012,10:00,220,227,220,227,,1.6,2.1,,1.6,2.1,
22/08/2012,10:10,210,,210,,,2.5,,,2.5,,
22/08/2012,10:20,189,,189,,,3.0,,,3.0,,
22/08/2012,10:30,212,,212,,,2.8,,,2.8,,
22/08/2012,10:40,216,,216,,,1.9,,,1.9,,
22/08/2012,10:50,186,,186,,,3.1,,,3.1,,
22/08/2012,11:00,221,206,221,206,,1.6,2.5,,1.6,2.5,
22/08/2012,11:10,253,,253,,,3.1,,,3.1,,
22/08/2012,11:20,260,,260,,,4.0,,,4.0,,
22/08/2012,11:30,252,,252,,,2.4,,,2.4,,
22/08/2012,11:40,243,,243,,,2.2,,,2.2,,
22/08/2012,11:50,204,,204,,,1.9,,,1.9,,
22/08/2012,12:00,200,235,200,235,,2.9,2.8,,2.9,2.8,
22/08/2012,12:10,180,,180,,,3.0,,,3.0,,
22/08/2012,12:20,181,,181,,,3.1,,,3.1,,
22/08/2012,12:30,199,,199,,,3.3,,,3.3,,
22/08/2012,12:40,179,,179,,,3.1,,,3.1,,
22/08/2012,12:50,212,,212,,,3.2,,,3.2,,
22/08/2012,13:00,215,195,215,195,,3.5,3.2,,3.5,3.2,
22/08/2012,13:10,206,,206,,,3.4,,,3.4,,
22/08/2012,13:20,197,,197,,,3.4,,,3.4,,
22/08/2012,13:30,213,,213,,,3.1,,,3.1,,
22/08/2012,13:40,191,,191,,,3.2,,,3.2,,
22/08/2012,13:50,191,,191,,,3.8,,,3.8,,
22/08/2012,14:00,187,198,187,198,,3.6,3.4,,3.6,3.4,
22/08/2012,14:10,180,,180,,,3.7,,,3.7,,
22/08/2012,14:20,192,,192,,,3.2,,,3.2,,
22/08/2012,14:30,186,,186,,,3.7,,,3.7,,
22/08/2012,14:40,197,,197,,,3.4,,,3.4,,
