"Table for Glen Eden Time Range: 01/01/2017 00:00 to 01/02/2017 00:00"
"Source",,,"AC Glen Eden WDR 10min average",,"AC Glen Eden WDR_RAW 10min average","AC Glen Eden WDR_RAW 1h average",,"AC Glen Eden WSP 10min average","AC Glen Eden WSP 1h average",,"AC Glen Eden WSP_RAW 10min average","AC Glen Eden WSP_RAW 1h average"
"Date","Time","AC Glen Eden WDR 10min average [°]","AC Glen Eden WDR 1h average [°]","AC Glen Eden WDR_RAW 10min average [°]","AC Glen Eden WDR_RAW 1h average [°]","AC Glen Eden WDR_RAW 24h average [°]","AC Glen Eden WSP 10min average [m/s]","AC Glen Eden WSP 1h average [m/s]","AC Glen Eden WSP 24h average [m/s]","AC Glen Eden WSP_RAW 10min average [m/s]","AC Glen Eden WSP_RAW 1h average [m/s]","AC Glen Eden WSP_RAW 24h average [m/s]"
01/01/2017,00:10,,,171,,,,,,0.5,,
01/01/2017,00:20,,,138,,,,,,0.4,,
01/01/2017,00:30,,,129,,,,,,0.6,,
01/01/2017,00:40,,,181,,,,,,0.7,,
01/01/2017,00:50,,,146,,,,,,0.4,,
01/01/2017,01:00,,,165,155,,,,,0.5,0.5,
01/01/2017,01:10,,,156,,,,,,0.3,,
01/01/2017,01:20,,,153,,,,,,0.2,,
01/01/2017,01:30,,,150,,,,,,0.3,,
01/01/2017,01:40,,,144,,,,,,0.5,,
01/01/2017,01:50,,,149,,,,,,0.5,,
01/01/2017,02:00,,,162,153,,,,,0.4,0.4,
01/01/2017,02:10,,,162,,,,,,0.6,,
01/01/2017,02:20,,,166,,,,,,0.5,,
01/01/2017,02:30,,,147,,,,,,0.6,,
01/01/2017,02:40,,,149,,,,,,0.5,,
01/01/2017,02:50,,,167,,,,,,0.5,,
01/01/2017,03:00,,,246,173,,,,,0.3,0.5,
01/01/2017,03:10,,,123,,,,,,0.4,,
01/01/2017,03:20,,,135,,,,,,0.6,,
01/01/2017,03:30,,,142,,,,,,0.4,,
01/01/2017,03:40,,,163,,,,,,0.3,,
01/01/2017,03:50,,,130,,,,,,0.3,,
01/01/2017,04:00,,,203,150,,,,,0.2,0.4,
01/01/2017,04:10,,,160,,,,,,0.4,,
01/01/2017,04:20,,,139,,,,,,0.5,,
01/01/2017,04:30,,,139,,,,,,0.4,,
01/01/2017,04:40,,,148,,,,,,0.5,,
01/01/2017,04:50,,,139,,,,,,0.6,,
01/01/2017,05:00,,,139,144,,,,,0.7,0.5,
01/01/2017,05:10,,,144,,,,,,0.6,,
01/01/2017,05:20,,,143,,,,,,0.5,,
01/01/2017,05:30,,,169,,,,,,0.4,,
01/01/2017,05:40,,,143,,,,,,0.4,,
01/01/2017,05:50,,,132,,,,,,0.2,,
01/01/2017,06:00,,,281,169,,,,,0.3,0.4,
01/01/2017,06:10,,,269,,,,,,0.3,,
01/01/2017,06:20,,,253,,,,,,0.3,,
01/01/2017,06:30,,,263,,,,,,0.2,,
01/01/2017,06:40,,,332,,,,,,0.5,,
01/01/2017,06:50,,,332,,,,,,0.8,,
01/01/2017,07:00,,,334,297,,,,,1.1,0.5,
01/01/2017,07:10,,,325,,,,,,0.9,,
01/01/2017,07:20,,,313,,,,,,0.8,,
01/01/2017,07:30,,,330,,,,,,1.0,,
01/01/2017,07:40,,,340,,,,,,1.6,,
01/01/2017,07:50,,,333,,,,,,2.9,,
01/01/2017,08:00,,,332,329,,,,,3.6,1.8,
01/01/2017,08:10,,,341,,,,,,2.8,,
01/01/2017,08:20,,,336,,,,,,3.1,,
01/01/2017,08:30,,,328,,,,,,4.3,,
01/01/2017,08:40,,,323,,,,,,4.6,,
01/01/2017,08:50,,,330,,,,,,4.2,,
01/01/2017,09:00,,,345,334,,,,,4.5,3.9,
01/01/2017,09:10,,,331,,,,,,3.8,,
01/01/2017,09:20,,,317,,,,,,5.2,,
01/01/2017,09:30,,,322,,,,,,5.3,,
01/01/2017,09:40,,,310,,,,,,5.5,,
01/01/2017,09:50,,,319,,,,,,5.7,,
01/01/2017,10:00,,,320,320,,,,,5.6,5.2,
01/01/2017,10:10,,,329,,,,,,5.3,,
01/01/2017,10:20,,,305,,,,,,5.0,,
01/01/2017,10:30,,,298,,,,,,4.8,,
01/01/2017,10:40,,,303,,,,,,5.3,,
01/01/2017,10:50,,,309,,,,,,5.0,,
01/01/2017,11:00,,,302,308,,,,,4.8,5.0,
01/01/2017,11:10,,,297,,,,,,5.0,,
01/01/2017,11:20,,,312,,,,,,6.0,,
01/01/2017,11:30,,,297,,,,,,5.3,,
01/01/2017,11:40,,,317,,,,,,6.5,,
01/01/2017,11:50,,,305,,,,,,5.3,,
01/01/2017,12:00,,,295,304,,,,,5.1,5.5,
01/01/2017,12:10,,,292,,,,,,5.6,,
01/01/2017,12:20,,,298,,,,,,5.8,,
01/01/2017,12:30,,,312,,,,,,4.9,,
01/01/2017,12:40,,,322,,,,,,5.5,,
01/01/2017,12:50,,,319,,,,,,5.4,,
01/01/2017,13:00,,,323,311,,,,,5.5,5.5,
01/01/2017,13:10,,,323,,,,,,5.3,,
01/01/2017,13:20,,,318,,,,,,5.4,,
01/01/2017,13:30,,,330,,,,,,5.4,,
01/01/2017,13:40,,,322,,,,,,4.8,,
01/01/2017,13:50,,,317,,,,,,4.8,,
01/01/2017,14:00,,,303,319,,,,,4.6,5.0,
01/01/2017,14:10,,,313,,,,,,5.1,,
01/01/2017,14:20,,,303,,,,,,6.1,,
01/01/2017,14:30,,,298,,,,,,6.0,,
01/01/2017,14:40,,,295,,,,,,5.4,,
01/01/2017,14:50,,,304,,,,,,5.4,,
01/01/2017,15:00,,,314,305,,,,,5.1,5.5,
01/01/2017,15:10,,,305,,,,,,5.1,,
01/01/2017,15:20,,,296,,,,,,5.4,,
01/01/2017,15:30,,,307,,,,,,5.2,,
01/01/2017,15:40,,,316,,,,,,5.8,,
01/01/2017,15:50,,,308,,,,,,5.5,,
01/01/2017,16:00,,,315,308,,,,,5.8,5.5,
01/01/2017,16:10,,,316,,,,,,4.1,,
01/01/2017,16:20,,,294,,,,,,5.0,,
01/01/2017,16:30,,,293,,,,,,4.3,,
01/01/2017,16:40,,,318,,,,,,4.7,,
01/01/2017,16:50,,,302,,,,,,4.9,,
01/01/2017,17:00,,,305,305,,,,,4.5,4.6,
01/01/2017,17:10,,,319,,,,,,5.1,,
01/01/2017,17:20,,,320,,,,,,5.0,,
01/01/2017,17:30,,,306,,,,,,4.0,,
01/01/2017,17:40,,,330,,,,,,4.5,,
01/01/2017,17:50,,,311,,,,,,3.8,,
01/01/2017,18:00,,,309,316,,,,,3.6,4.3,
01/01/2017,18:10,,,329,,,,,,3.8,,
01/01/2017,18:20,,,307,,,,,,3.4,,
01/01/2017,18:30,,,318,,,,,,3.2,,
01/01/2017,18:40,,,329,,,,,,4.6,,
01/01/2017,18:50,,,313,,,,,,3.8,,
01/01/2017,19:00,,,326,320,,,,,4.3,3.9,
01/01/2017,19:10,,,321,,,,,,4.2,,
01/01/2017,19:20,,,314,,,,,,3.7,,
01/01/2017,19:30,,,329,,,,,,3.1,,
01/01/2017,19:40,,,323,,,,,,3.2,,
01/01/2017,19:50,,,328,,,,,,3.3,,
01/01/2017,20:00,,,329,324,,,,,3.2,3.4,
01/01/2017,20:10,,,324,,,,,,3.0,,
01/01/2017,20:20,,,328,,,,,,2.2,,
01/01/2017,20:30,,,339,,,,,,2.6,,
01/01/2017,20:40,,,346,,,,,,2.1,,
01/01/2017,20:50,,,347,,,,,,2.0,,
01/01/2017,21:00,,,349,339,,,,,1.8,2.3,
01/01/2017,21:10,,,353,,,,,,1.7,,
01/01/2017,21:20,,,346,,,,,,1.8,,
01/01/2017,21:30,,,340,,,,,,2.0,,
01/01/2017,21:40,,,338,,,,,,2.1,,
01/01/2017,21:50,,,329,,,,,,2.0,,
01/01/2017,22:00,,,337,341,,,,,2.3,2.0,
01/01/2017,22:10,,,335,,,,,,2.2,,
01/01/2017,22:20,,,334,,,,,,2.2,,
01/01/2017,22:30,,,329,,,,,,1.9,,
01/01/2017,22:40,,,318,,,,,,1.6,,
01/01/2017,22:50,,,331,,,,,,1.5,,
01/01/2017,23:00,,,339,331,,,,,1.9,1.9,
01/01/2017,23:10,,,337,,,,,,1.6,,
01/01/2017,23:20,,,328,,,,,,1.2,,
01/01/2017,23:30,,,306,,,,,,0.9,,
01/01/2017,23:40,,,316,,,,,,1.2,,
01/01/2017,23:50,,,335,,,,,,1.1,,
01/01/2017,24:00,,,354,329,278,,,,1.3,1.2,2.9
02/01/2017,00:10,,,341,,,,,,1.2,,
02/01/2017,00:20,,,331,,,,,,1.3,,
02/01/2017,00:30,,,331,,,,,,1.0,,
02/01/2017,00:40,,,352,,,,,,1.3,,
02/01/2017,00:50,,,337,,,,,,1.5,,
02/01/2017,01:00,,,344,339,,,,,2.1,1.4,
02/01/2017,01:10,,,348,,,,,,2.4,,
02/01/2017,01:20,,,344,,,,,,3.0,,
02/01/2017,01:30,,,345,,,,,,3.2,,
02/01/2017,01:40,,,354,,,,,,2.5,,
02/01/2017,01:50,,,341,,,,,,2.3,,
02/01/2017,02:00,,,334,344,,,,,3.1,2.7,
02/01/2017,02:10,,,329,,,,,,2.4,,
02/01/2017,02:20,,,333,,,,,,2.2,,
02/01/2017,02:30,,,339,,,,,,2.6,,
02/01/2017,02:40,,,331,,,,,,3.3,,
02/01/2017,02:50,,,323,,,,,,4.2,,
02/01/2017,03:00,,,318,329,,,,,4.6,3.2,
02/01/2017,03:10,,,324,,,,,,3.9,,
02/01/2017,03:20,,,330,,,,,,4.3,,
02/01/2017,03:30,,,331,,,,,,3.8,,
02/01/2017,03:40,,,337,,,,,,3.8,,
02/01/2017,03:50,,,329,,,,,,3.9,,
02/01/2017,04:00,,,333,331,,,,,3.7,3.9,
02/01/2017,04:10,,,333,,,,,,3.8,,
02/01/2017,04:20,,,337,,,,,,3.9,,
02/01/2017,04:30,,,336,,,,,,3.7,,
02/01/2017,04:40,,,337,,,,,,4.2,,
02/01/2017,04:50,,,333,,,,,,4.0,,
02/01/2017,05:00,,,326,334,,,,,3.3,3.8,
02/01/2017,05:10,,,327,,,,,,3.1,,
02/01/2017,05:20,,,322,,,,,,2.9,,
02/01/2017,05:30,,,319,,,,,,3.6,,
02/01/2017,05:40,,,323,,,,,,3.6,,
02/01/2017,05:50,,,316,,,,,,4.2,,
02/01/2017,06:00,,,307,319,,,,,4.1,3.6,
02/01/2017,06:10,,,311,,,,,,3.8,,
02/01/2017,06:20,,,317,,,,,,5.1,,
02/01/2017,06:30,,,321,,,,,,4.8,,
02/01/2017,06:40,,,320,,,,,,5.0,,
02/01/2017,06:50,,,321,,,,,,5.0,,
02/01/2017,07:00,,,313,317,,,,,4.9,4.8,
02/01/2017,07:10,,,318,,,,,,5.1,,
02/01/2017,07:20,,,325,,,,,,5.1,,
02/01/2017,07:30,,,325,,,,,,5.1,,
02/01/2017,07:40,,,320,,,,,,4.9,,
02/01/2017,07:50,,,313,,,,,,4.4,,
02/01/2017,08:00,,,317,320,,,,,4.7,4.9,
02/01/2017,08:10,,,325,,,,,,4.9,,
02/01/2017,08:20,,,322,,,,,,5.1,,
02/01/2017,08:30,,,325,,,,,,5.3,,
02/01/2017,08:40,,,329,,,,,,5.4,,
02/01/2017,08:50,,,314,,,,,,4.4,,
02/01/2017,09:00,,,311,321,,,,,5.2,5.1,
02/01/2017,09:10,,,305,,,,,,5.9,,
02/01/2017,09:20,,,306,,,,,,5.2,,
02/01/2017,09:30,,,322,,,,,,5.5,,
02/01/2017,09:40,,,317,,,,,,5.3,,
02/01/2017,09:50,,,311,,,,,,5.1,,
02/01/2017,10:00,,,308,312,,,,,6.2,5.5,
02/01/2017,10:10,,,306,,,,,,5.4,,
02/01/2017,10:20,,,310,,,,,,5.9,,
02/01/2017,10:30,,,309,,,,,,6.3,,
02/01/2017,10:40,,,311,,,,,,5.9,,
02/01/2017,10:50,,,301,,,,,,6.2,,
02/01/2017,11:00,,,310,308,,,,,6.5,6.0,
02/01/2017,11:10,,,310,,,,,,6.3,,
02/01/2017,11:20,,,307,,,,,,6.3,,
02/01/2017,11:30,,,306,,,,,,6.7,,
02/01/2017,11:40,,,304,,,,,,6.1,,
02/01/2017,11:50,,,310,,,,,,6.1,,
02/01/2017,12:00,,,312,308,,,,,6.3,6.3,
02/01/2017,12:10,,,315,,,,,,5.7,,
02/01/2017,12:20,,,314,,,,,,6.0,,
02/01/2017,12:30,,,320,,,,,,5.8,,
02/01/2017,12:40,,,316,,,,,,5.5,,
02/01/2017,12:50,,,323,,,,,,5.4,,
02/01/2017,13:00,,,320,318,,,,,5.4,5.6,
02/01/2017,13:10,,,321,,,,,,5.7,,
02/01/2017,13:20,,,323,,,,,,5.8,,
02/01/2017,13:30,,,311,,,,,,5.1,,
02/01/2017,13:40,,,316,,,,,,5.0,,
02/01/2017,13:50,,,313,,,,,,4.9,,
02/01/2017,14:00,,,320,317,,,,,4.6,5.2,
02/01/2017,14:10,,,322,,,,,,4.7,,
02/01/2017,14:20,,,317,,,,,,4.7,,
02/01/2017,14:30,,,317,,,,,,4.9,,
02/01/2017,14:40,,,307,,,,,,5.7,,
02/01/2017,14:50,,,307,,,,,,5.4,,
02/01/2017,15:00,,,315,314,,,,,5.1,5.1,
02/01/2017,15:10,,,317,,,,,,5.6,,
02/01/2017,15:20,,,321,,,,,,5.1,,
02/01/2017,15:30,,,317,,,,,,4.5,,
02/01/2017,15:40,,,320,,,,,,5.0,,
02/01/2017,15:50,,,319,,,,,,4.5,,
02/01/2017,16:00,,,321,319,,,,,4.5,4.9,
02/01/2017,16:10,,,322,,,,,,4.8,,
02/01/2017,16:20,,,324,,,,,,4.1,,
02/01/2017,16:30,,,321,,,,,,4.2,,
02/01/2017,16:40,,,317,,,,,,4.5,,
02/01/2017,16:50,,,318,,,,,,4.0,,
02/01/2017,17:00,,,313,319,,,,,3.5,4.2,
02/01/2017,17:10,,,324,,,,,,3.5,,
02/01/2017,17:20,,,324,,,,,,3.5,,
02/01/2017,17:30,,,329,,,,,,4.0,,
02/01/2017,17:40,,,337,,,,,,4.8,,
02/01/2017,17:50,,,318,,,,,,4.6,,
02/01/2017,18:00,,,314,324,,,,,3.9,4.0,
02/01/2017,18:10,,,312,,,,,,3.5,,
02/01/2017,18:20,,,317,,,,,,4.1,,
02/01/2017,18:30,,,315,,,,,,3.9,,
02/01/2017,18:40,,,314,,,,,,3.9,,
02/01/2017,18:50,,,312,,,,,,3.3,,
02/01/2017,19:00,,,317,315,,,,,3.5,3.7,
02/01/2017,19:10,,,322,,,,,,3.8,,
02/01/2017,19:20,,,325,,,,,,4.0,,
02/01/2017,19:30,,,328,,,,,,2.9,,
02/01/2017,19:40,,,328,,,,,,3.0,,
02/01/2017,19:50,,,330,,,,,,2.6,,
02/01/2017,20:00,,,338,329,,,,,2.5,3.1,
02/01/2017,20:10,,,351,,,,,,2.3,,
02/01/2017,20:20,,,327,,,,,,2.0,,
02/01/2017,20:30,,,341,,,,,,2.4,,
02/01/2017,20:40,,,328,,,,,,2.9,,
02/01/2017,20:50,,,334,,,,,,2.9,,
02/01/2017,21:00,,,325,334,,,,,3.4,2.7,
02/01/2017,21:10,,,332,,,,,,2.5,,
02/01/2017,21:20,,,322,,,,,,3.2,,
02/01/2017,21:30,,,321,,,,,,3.3,,
02/01/2017,21:40,,,328,,,,,,3.6,,
02/01/2017,21:50,,,335,,,,,,3.4,,
02/01/2017,22:00,,,328,328,,,,,3.3,3.2,
02/01/2017,22:10,,,331,,,,,,3.1,,
02/01/2017,22:20,,,335,,,,,,3.0,,
02/01/2017,22:30,,,328,,,,,,3.4,,
02/01/2017,22:40,,,324,,,,,,3.2,,
02/01/2017,22:50,,,334,,,,,,3.1,,
02/01/2017,23:00,,,327,330,,,,,2.6,3.1,
02/01/2017,23:10,,,337,,,,,,3.0,,
02/01/2017,23:20,,,337,,,,,,3.3,,
02/01/2017,23:30,,,333,,,,,,2.7,,
02/01/2017,23:40,,,327,,,,,,2.6,,
02/01/2017,23:50,,,328,,,,,,2.4,,
02/01/2017,24:00,,,335,333,323,,,,1.9,2.6,4.1
03/01/2017,00:10,,,339,,,,,,2.0,,
03/01/2017,00:20,,,351,,,,,,1.9,,
03/01/2017,00:30,,,347,,,,,,2.0,,
03/01/2017,00:40,,,340,,,,,,2.2,,
03/01/2017,00:50,,,339,,,,,,2.6,,
03/01/2017,01:00,,,337,342,,,,,2.7,2.2,
03/01/2017,01:10,,,342,,,,,,1.9,,
03/01/2017,01:20,,,331,,,,,,2.0,,
03/01/2017,01:30,,,337,,,,,,2.3,,
03/01/2017,01:40,,,344,,,,,,2.1,,
03/01/2017,01:50,,,346,,,,,,2.1,,
03/01/2017,02:00,,,348,341,,,,,2.5,2.2,
03/01/2017,02:10,,,348,,,,,,2.8,,
03/01/2017,02:20,,,359,,,,,,3.4,,
03/01/2017,02:30,,,357,,,,,,3.8,,
03/01/2017,02:40,,,5,,,,,,3.9,,
03/01/2017,02:50,,,11,,,,,,3.7,,
03/01/2017,03:00,,,7,181,,,,,3.7,3.6,
03/01/2017,03:10,,,355,,,,,,2.8,,
03/01/2017,03:20,,,350,,,,,,3.0,,
03/01/2017,03:30,,,343,,,,,,1.7,,
03/01/2017,03:40,,,357,,,,,,1.8,,
03/01/2017,03:50,,,351,,,,,,1.6,,
03/01/2017,04:00,,,357,352,,,,,1.7,2.1,
03/01/2017,04:10,,,352,,,,,,2.0,,
03/01/2017,04:20,,,347,,,,,,1.7,,
03/01/2017,04:30,,,350,,,,,,1.9,,
03/01/2017,04:40,,,346,,,,,,2.2,,
03/01/2017,04:50,,,352,,,,,,2.4,,
03/01/2017,05:00,,,337,347,,,,,2.0,2.0,
03/01/2017,05:10,,,340,,,,,,1.7,,
03/01/2017,05:20,,,346,,,,,,1.5,,
03/01/2017,05:30,,,349,,,,,,1.5,,
03/01/2017,05:40,,,345,,,,,,1.9,,
03/01/2017,05:50,,,326,,,,,,1.8,,
03/01/2017,06:00,,,330,339,,,,,1.5,1.7,
03/01/2017,06:10,,,347,,,,,,1.6,,
03/01/2017,06:20,,,348,,,,,,2.1,,
03/01/2017,06:30,,,349,,,,,,2.1,,
03/01/2017,06:40,,,2,,,,,,3.1,,
03/01/2017,06:50,,,1,,,,,,3.7,,
03/01/2017,07:00,,,341,231,,,,,2.7,2.5,
03/01/2017,07:10,,,339,,,,,,2.8,,
03/01/2017,07:20,,,339,,,,,,3.0,,
03/01/2017,07:30,,,337,,,,,,3.3,,
03/01/2017,07:40,,,342,,,,,,3.5,,
03/01/2017,07:50,,,341,,,,,,3.6,,
03/01/2017,08:00,,,333,338,,,,,3.9,3.3,
03/01/2017,08:10,,,330,,,,,,5.1,,
03/01/2017,08:20,,,320,,,,,,5.5,,
03/01/2017,08:30,,,318,,,,,,5.4,,
03/01/2017,08:40,,,317,,,,,,5.9,,
03/01/2017,08:50,,,320,,,,,,5.6,,
03/01/2017,09:00,,,322,321,,,,,5.1,5.4,
03/01/2017,09:10,,,317,,,,,,5.7,,
03/01/2017,09:20,,,323,,,,,,4.3,,
03/01/2017,09:30,,,323,,,,,,7.3,,
03/01/2017,09:40,,,323,,,,,,5.5,,
03/01/2017,09:50,,,315,,,,,,6.3,,
03/01/2017,10:00,,,313,319,,,,,6.9,6.0,
03/01/2017,10:10,,,303,,,,,,6.2,,
03/01/2017,10:20,,,315,,,,,,7.5,,
03/01/2017,10:30,,,328,,,,,,8.2,,
03/01/2017,10:40,,,321,,,,,,7.2,,
03/01/2017,10:50,,,324,,,,,,7.5,,
03/01/2017,11:00,,,334,321,,,,,7.2,7.3,
03/01/2017,11:10,,,327,,,,,,6.1,,
03/01/2017,11:20,,,318,,,,,,7.8,,
03/01/2017,11:30,,,315,,,,,,6.9,,
03/01/2017,11:40,,,311,,,,,,6.3,,
03/01/2017,11:50,,,316,,,,,,8.3,,
03/01/2017,12:00,,,308,316,,,,,7.8,7.2,
03/01/2017,12:10,,,312,,,,,,7.4,,
03/01/2017,12:20,,,307,,,,,,8.0,,
03/01/2017,12:30,,,306,,,,,,8.1,,
03/01/2017,12:40,,,305,,,,,,7.6,,
03/01/2017,12:50,,,317,,,,,,8.1,,
03/01/2017,13:00,,,315,311,,,,,8.3,7.9,
03/01/2017,13:10,,,317,,,,,,9.4,,
03/01/2017,13:20,,,315,,,,,,8.9,,
03/01/2017,13:30,,,312,,,,,,9.2,,
03/01/2017,13:40,,,318,,,,,,9.0,,
03/01/2017,13:50,,,321,,,,,,8.5,,
03/01/2017,14:00,,,318,317,,,,,9.4,9.1,
03/01/2017,14:10,,,317,,,,,,8.9,,
03/01/2017,14:20,,,315,,,,,,8.8,,
03/01/2017,14:30,,,310,,,,,,8.7,,
03/01/2017,14:40,,,318,,,,,,8.3,,
03/01/2017,14:50,,,314,,,,,,7.7,,
03/01/2017,15:00,,,312,314,,,,,7.7,8.3,
03/01/2017,15:10,,,320,,,,,,8.0,,
03/01/2017,15:20,,,317,,,,,,7.7,,
03/01/2017,15:30,,,318,,,,,,7.0,,
03/01/2017,15:40,,,315,,,,,,6.2,,
03/01/2017,15:50,,,320,,,,,,7.0,,
03/01/2017,16:00,,,321,318,,,,,6.3,7.0,
03/01/2017,16:10,,,321,,,,,,6.3,,
03/01/2017,16:20,,,318,,,,,,6.9,,
03/01/2017,16:30,,,312,,,,,,5.6,,
03/01/2017,16:40,,,313,,,,,,7.4,,
03/01/2017,16:50,,,323,,,,,,5.9,,
03/01/2017,17:00,,,323,318,,,,,5.6,6.3,
03/01/2017,17:10,,,317,,,,,,6.3,,
03/01/2017,17:20,,,319,,,,,,6.7,,
03/01/2017,17:30,,,314,,,,,,6.4,,
03/01/2017,17:40,,,316,,,,,,5.5,,
03/01/2017,17:50,,,316,,,,,,5.0,,
03/01/2017,18:00,,,313,316,,,,,5.7,6.0,
03/01/2017,18:10,,,318,,,,,,4.5,,
03/01/2017,18:20,,,311,,,,,,4.0,,
03/01/2017,18:30,,,311,,,,,,4.3,,
03/01/2017,18:40,,,319,,,,,,4.3,,
03/01/2017,18:50,,,315,,,,,,3.4,,
03/01/2017,19:00,,,330,317,,,,,3.5,4.0,
03/01/2017,19:10,,,315,,,,,,3.1,,
03/01/2017,19:20,,,301,,,,,,3.9,,
03/01/2017,19:30,,,312,,,,,,4.1,,
03/01/2017,19:40,,,309,,,,,,3.7,,
03/01/2017,19:50,,,313,,,,,,4.1,,
03/01/2017,20:00,,,308,310,,,,,3.8,3.8,
03/01/2017,20:10,,,310,,,,,,3.3,,
03/01/2017,20:20,,,313,,,,,,5.1,,
03/01/2017,20:30,,,302,,,,,,4.1,,
03/01/2017,20:40,,,299,,,,,,4.2,,
03/01/2017,20:50,,,311,,,,,,4.0,,
03/01/2017,21:00,,,312,308,,,,,3.6,4.0,
03/01/2017,21:10,,,308,,,,,,3.1,,
03/01/2017,21:20,,,317,,,,,,3.3,,
03/01/2017,21:30,,,313,,,,,,3.3,,
03/01/2017,21:40,,,307,,,,,,1.5,,
03/01/2017,21:50,,,318,,,,,,3.2,,
03/01/2017,22:00,,,301,310,,,,,3.9,3.0,
03/01/2017,22:10,,,295,,,,,,3.2,,
03/01/2017,22:20,,,301,,,,,,2.8,,
03/01/2017,22:30,,,301,,,,,,3.4,,
03/01/2017,22:40,,,285,,,,,,3.0,,
03/01/2017,22:50,,,292,,,,,,3.6,,
03/01/2017,23:00,,,290,294,,,,,4.1,3.4,
03/01/2017,23:10,,,296,,,,,,3.4,,
03/01/2017,23:20,,,298,,,,,,3.2,,
03/01/2017,23:30,,,292,,,,,,3.5,,
03/01/2017,23:40,,,288,,,,,,3.4,,
03/01/2017,23:50,,,295,,,,,,2.9,,
03/01/2017,24:00,,,293,294,312,,,,3.9,3.4,4.7
04/01/2017,00:10,,,290,,,,,,4.1,,
04/01/2017,00:20,,,289,,,,,,3.6,,
04/01/2017,00:30,,,272,,,,,,2.6,,
04/01/2017,00:40,,,277,,,,,,2.8,,
04/01/2017,00:50,,,297,,,,,,2.4,,
04/01/2017,01:00,,,294,286,,,,,1.9,2.9,
04/01/2017,01:10,,,254,,,,,,2.0,,
04/01/2017,01:20,,,274,,,,,,2.1,,
04/01/2017,01:30,,,263,,,,,,2.1,,
04/01/2017,01:40,,,252,,,,,,1.7,,
04/01/2017,01:50,,,274,,,,,,1.2,,
04/01/2017,02:00,,,284,267,,,,,2.3,1.9,
04/01/2017,02:10,,,270,,,,,,1.8,,
04/01/2017,02:20,,,277,,,,,,0.9,,
04/01/2017,02:30,,,289,,,,,,1.8,,
04/01/2017,02:40,,,266,,,,,,1.2,,
04/01/2017,02:50,,,288,,,,,,1.9,,
04/01/2017,03:00,,,258,275,,,,,1.5,1.5,
04/01/2017,03:10,,,267,,,,,,2.2,,
04/01/2017,03:20,,,278,,,,,,1.7,,
04/01/2017,03:30,,,257,,,,,,1.9,,
04/01/2017,03:40,,,277,,,,,,1.4,,
04/01/2017,03:50,,,266,,,,,,1.3,,
04/01/2017,04:00,,,273,270,,,,,1.7,1.7,
04/01/2017,04:10,,,278,,,,,,2.1,,
04/01/2017,04:20,,,274,,,,,,2.3,,
04/01/2017,04:30,,,273,,,,,,2.7,,
04/01/2017,04:40,,,272,,,,,,2.2,,
04/01/2017,04:50,,,265,,,,,,1.9,,
04/01/2017,05:00,,,284,274,,,,,1.6,2.1,
04/01/2017,05:10,,,282,,,,,,2.0,,
04/01/2017,05:20,,,272,,,,,,2.4,,
04/01/2017,05:30,,,266,,,,,,2.1,,
04/01/2017,05:40,,,263,,,,,,2.3,,
04/01/2017,05:50,,,252,,,,,,2.6,,
04/01/2017,06:00,,,247,264,,,,,2.2,2.3,
04/01/2017,06:10,,,245,,,,,,1.4,,
04/01/2017,06:20,,,287,,,,,,2.0,,
04/01/2017,06:30,,,279,,,,,,2.1,,
04/01/2017,06:40,,,277,,,,,,2.0,,
04/01/2017,06:50,,,266,,,,,,1.5,,
04/01/2017,07:00,,,259,269,,,,,1.9,1.8,
04/01/2017,07:10,,,251,,,,,,1.6,,
04/01/2017,07:20,,,224,,,,,,1.8,,
04/01/2017,07:30,,,249,,,,,,2.1,,
04/01/2017,07:40,,,254,,,,,,2.2,,
04/01/2017,07:50,,,230,,,,,,2.1,,
04/01/2017,08:00,,,214,237,,,,,1.5,1.9,
04/01/2017,08:10,,,229,,,,,,2.1,,
04/01/2017,08:20,,,220,,,,,,2.7,,
04/01/2017,08:30,,,218,,,,,,2.6,,
04/01/2017,08:40,,,229,,,,,,2.8,,
04/01/2017,08:50,,,244,,,,,,3.3,,
04/01/2017,09:00,,,266,234,,,,,2.6,2.7,
04/01/2017,09:10,,,217,,,,,,2.9,,
04/01/2017,09:20,,,218,,,,,,2.0,,
04/01/2017,09:30,,,227,,,,,,3.1,,
04/01/2017,09:40,,,241,,,,,,3.6,,
04/01/2017,09:50,,,254,,,,,,3.9,,
04/01/2017,10:00,,,240,233,,,,,3.9,3.2,
04/01/2017,10:10,,,242,,,,,,2.8,,
04/01/2017,10:20,,,250,,,,,,3.1,,
04/01/2017,10:30,,,247,,,,,,2.6,,
04/01/2017,10:40,,,257,,,,,,4.4,,
04/01/2017,10:50,,,240,,,,,,3.9,,
04/01/2017,11:00,,,242,246,,,,,4.0,3.5,
04/01/2017,11:10,,,246,,,,,,4.4,,
04/01/2017,11:20,,,242,,,,,,5.1,,
04/01/2017,11:30,,,248,,,,,,5.1,,
04/01/2017,11:40,,,271,,,,,,4.0,,
04/01/2017,11:50,,,274,,,,,,5.1,,
04/01/2017,12:00,,,255,256,,,,,3.9,4.6,
04/01/2017,12:10,,,244,,,,,,3.9,,
04/01/2017,12:20,,,248,,,,,,5.1,,
04/01/2017,12:30,,,246,,,,,,4.7,,
04/01/2017,12:40,,,219,,,,,,4.5,,
